;Rank;Artist;Album;Date;Genres;RYM Rating;Ratings;Reviews
4615;4616;Paco de Lucía;Zyryab;1990;Flamenco, Flamenco Jazz;3.45;119;1
4616;4617;Carmel;The Falling;1986;Vocal Jazz, Jazz Pop, Soul Jazz;3.47;91;4
4617;4618;Iiro Rantala;Lost Heroes;25 February 2011;Jazz, Neoclassicism, Chamber Jazz;3.64;81;
4618;4619;Jukka Eskola;Jukka Eskola;May 2005;Jazz-Funk, Nu Jazz;3.67;77;2
4619;4620;Fafá de Belém;Estrela radiante;1979;MPB, Vocal Jazz;3.94;61;1
4620;4621;Herbie Mann;Gagaku and Beyond;16 September 1976;Jazz Fusion, Gagaku;3.41;94;2
4621;4622;Casiopea;Halle;10 September 1985;Jazz Fusion;3.45;99;
4622;4623;Rabih Abou-Khalil;The Sultan's Picnic;1994;Arabic Jazz;3.49;97;
4623;4624;Stanley Clarke;Modern Man;1978;Jazz Fusion, Jazz-Funk;3.07;154;9
4624;4625;Charlie Haden;Steal Away;4 April 1995;Jazz;3.44;109;2
4625;4626;Planet Battagon;Trans-Neptunia;23 October 2020;Nu Jazz, Avant-Garde Jazz;3.48;83;1
4626;4627;Matt Mitchell;Phalanx Ambassadors;31 May 2019;Avant-Garde Jazz;3.52;84;2
4627;4628;Maulawi;Maulawi;1974;Jazz-Funk, Afro-Jazz;3.56;87;1
4628;4629;Clifford Thornton;Ketchaoua;1970;Free Jazz, Spiritual Jazz;3.54;95;1
4629;4630;Roots Magic;Take Root Among the Stars;26 June 2020;Avant-Garde Jazz;3.56;80;
4630;4631;Paal Nilssen-Love & Ken Vandermark;Dual Pleasure;2002;Free Jazz;3.70;85;1
4631;4632;Julius Hemphill;Raw Materials and Residuals;1978;Free Jazz;3.74;73;1
4632;4633;Van Morrison;The Prophet Speaks;7 December 2018;Rhythm & Blues, Soul Jazz;2.96;157;5
4633;4634;Adrian Younge;Jazz Is Dead 007;4 June 2021;Soul Jazz, Jazz-Funk;3.22;114;
4634;4635;The Stanley Clarke Trio;Jazz in the Garden;15 April 2009;Jazz;3.66;85;5
4635;4636;Stuff;Stuff;1976;Jazz-Funk, Jazz Fusion;3.33;105;2
4636;4637;RAH Band;Rah Band;1981;Britfunk, Disco, Jazz-Funk;3.50;91;
4637;4638;Steve Lehman;Ex Machina;15 September 2023;Experimental Big Band;3.87;59;2
4638;4639;Tsuyoshi Yamamoto Trio;Misty;1974;Post-Bop;3.67;75;2
4639;4640;Dexter Gordon Quartet;Biting the Apple;1977;Jazz;3.72;85;1
4640;4641;Edward Vesala;Satu;1977;Avant-Garde Jazz, ECM Style Jazz;3.39;97;3
4641;4642;Polar Bear;Peepers;1 March 2010;Jazz;3.27;136;4
4642;4643;Ornette Coleman;Sound Museum - Hidden Man;13 August 1996;Avant-Garde Jazz;3.50;97;1
4643;4644;Konstrukt;Kozmik Bazaar;27 September 2019;Avant-Garde Jazz, Free Jazz;3.44;97;1
4644;4645;Kenny Clarke;Bohemia After Dark;November 1955;Hard Bop;3.47;100;1
4645;4646;Bobo Stenson;Underwear;15 September 1971;Post-Bop;3.45;94;3
4646;4647;Paul Desmond;Skylark;1974;Cool Jazz;3.45;95;3
4647;4648;The RH Factor;Distractions;2 May 2006;Jazz-Funk;3.50;109;2
4648;4649;Okay Temiz;Witchdoctor's Son;1976;Arabic Jazz, Avant-Garde Jazz, Jazz Fusion;3.53;81;2
4649;4650;Surya;Surya;1979;Jazz-Rock, Jazz Fusion;3.57;85;3
4650;4651;Marcin & Bartłomiej Oleś Duo;Spirit of Nadir;23 October 2017;Avant-Garde Jazz;3.66;75;1
4651;4652;Chico Freeman;The Outside Within;1981;Avant-Garde Jazz;3.67;76;2
4652;4653;Erol Pekcan;Jazz Semai;1978;Post-Bop;4.12;51;
4653;4654;Herbie Hancock;Perfect Machine;May 1988;Electro, Synth Funk, Jazz-Funk;2.64;253;5
4654;4655;Kora Jazz Trio;Kora Jazz Trio;September 2003;Afro-Jazz, Mande Music;3.46;100;2
4655;4656;John Scofield;Grace Under Pressure;7 April 1992;Post-Bop;3.57;99;4
4656;4657;Katharos XIII;Chthonian Transmissions;23 May 2022;Post-Metal, Dark Jazz;3.55;83;
4657;4658;Miles Davis;Rubberband;6 September 2019;Jazz-Funk, Jazz Fusion, Jazz Pop;2.54;339;5
4658;4659;Charlie Nothing;The Psychedelic Saxophone of Charlie Nothing;1967;Free Improvisation, Free Jazz;3.05;151;4
4659;4660;Patrick Moraz & Bill Bruford;Music for Piano and Drums;1983;Jazz, Jazz-Rock;3.22;126;6
4660;4661;Billy Strayhorn;The Peaceful Side;1962;Cool Jazz;3.63;78;4
4661;4662;Mare Nostrum;Mare Nostrum;22 June 2007;Post-Bop, Chamber Jazz, Tango nuevo;3.66;82;3
4662;4663;Khan Jamal;Give the Vibes Some;1974;Free Jazz, Spiritual Jazz;3.68;73;2
4663;4664;Steve Kuhn;Steve Kuhn;1971;Jazz Fusion, Vocal Jazz;3.72;70;1
4664;4665;Jupu Group;Ahmoo!;1975;Progressive Rock, Jazz-Rock, Jazz Fusion;3.46;88;5
4665;4666;Jukka Tolonen Band;JTB;1979;Jazz-Rock, Jazz Fusion, Jazz-Funk;3.61;79;5
4666;4667;Nik Bärtsch's Ronin;Randori;2002;ECM Style Jazz;3.63;80;
4667;4668;Electric Outlet;On!;21 July 2006;Progressive Rock, Jazz Fusion, Jazz-Rock;3.62;81;5
4668;4669;Mahavishnu;Mahavishnu;1984;Jazz-Rock, Jazz Fusion;2.83;207;9
4669;4670;Norah Jones;I Dream of Christmas;15 October 2021;Christmas Music, Jazz Pop, Vocal Jazz;3.21;115;1
4670;4671;Sunny Murray;An Even Break (Never Give a Sucker);1970;Free Jazz, Avant-Garde Jazz;3.47;92;2
4671;4672;The Nels Cline Singers;Draw Breath;26 June 2007;Avant-Garde Jazz, Jazz-Rock;3.49;97;5
4672;4673;Mazzoll & Arhythmic Perfection;A;1995;Yass, Free Improvisation;3.62;82;
4673;4674;Colette Magny;Répression;1972;Chanson, Jazz;3.69;82;
4674;4675;Ella Fitzgerald & Duke Ellington;Ella Fitzgerald Sings the Duke Ellington Songbook, Volume Two;1957;Vocal Jazz, Big Band, Standards;3.78;71;1
4675;4676;Anthony Braxton;Quartet (New Haven) 2014;21 June 2019;Free Jazz, Free Improvisation;3.91;63;1
4676;4677;Cannonball Adderley;Fiddler on the Roof;January 1965;Hard Bop;3.50;97;2
4677;4678;John Surman;Westering Home;1972;Avant-Garde Jazz;3.52;85;3
4678;4679;Louis Armstrong and the All Stars;New Orleans Nights;1957;Dixieland, Swing, New Orleans R&B;3.61;86;1
4679;4680;Harold Land;Harold in the Land of Jazz;1958;Hard Bop;3.66;75;3
4680;4681;Pulled by Magnets;Rose Golden Doorways;28 February 2020;Dark Jazz, Dark Ambient;3.17;125;1
4681;4682;Paul Desmond;First Place Again;1959;Cool Jazz;3.64;80;1
4682;4683;Egberto Gismonti;Alma;1986;Modern Classical, Third Stream;3.67;82;2
4683;4684;Avishai Cohen;Aurora;23 March 2009;Chamber Jazz;3.34;136;5
4684;4685;Planeta Imaginario;Biomasa;January 2008;Jazz Fusion, Canterbury Scene;3.59;83;3
4685;4686;Dizzy Gillespie;Sittin' In;January 1958;Bebop;3.68;75;
4686;4687;Big John Patton;Oh Baby!;January 1966;Soul Jazz;3.65;71;2
4687;4688;Earl Hines;Once Upon a Time;April 1966;Big Band;3.64;77;
4688;4689;CAB;Theatre de Marionnettes;2008;Jazz Fusion, Jazz-Rock;3.77;74;3
4689;4690;Johnny Griffin;Change of Pace;1961;Post-Bop, Bebop;3.84;61;1
4690;4691;Brandee Younger;Brand New Life;7 April 2023;Soul Jazz, Chamber Jazz;3.21;118;2
4691;4692;Yusef Lateef;The Gentle Giant;February 1972;Jazz-Funk;3.28;119;3
4692;4693;The Heliocentrics;The Last Transmission;7 October 2014;Spoken Word, Avant-Garde Jazz;3.30;117;1
4693;4694;Adrian Younge;Jazz Is Dead 008;6 August 2021;Jazz Fusion, Jazz-Funk;3.35;102;2
4694;4695;Allison Miller's Boom Tic Boom;Glitter Wolf;1 February 2019;Jazz Fusion;3.43;92;
4695;4696;Vinícius Cantuária;Lágrimas mexicanas;25 January 2011;Latin Jazz, MPB;3.49;96;2
4696;4697;Elis Regina;Samba, eu canto assim;1965;Bossa nova, Samba-jazz;3.63;85;
4697;4698;Krokofant;Q;27 September 2019;Avant-Garde Jazz, Jazz-Rock;3.63;73;1
4698;4699;Oscar Peterson;Oscar Peterson Plays Count Basie;1956;Jazz, Bebop;3.78;69;2
4699;4700;Charles Brackeen;Rhythm X: The Music of Charles Brackeen;1973;Avant-Garde Jazz;3.48;96;5
4700;4701;Vassilis Tsabropoulos;Achirana;25 July 2000;ECM Style Jazz, Cool Jazz;3.67;80;1
4701;4702;Al Di Meola;Soaring Through a Dream;1985;Jazz Fusion, New Age;3.24;129;4
4702;4703;Pepper Adams;Encounter!;1969;Hard Bop;3.56;83;2
4703;4704;Verneri Pohjola;Pekka;2 June 2017;Jazz Fusion, Jazz, Nu Jazz;3.57;85;2
4704;4705;String Connection;Workoholic;1982;Jazz Fusion, Jazz-Funk;3.60;80;3
4705;4706;Bill Frisell;Richter 858;11 January 2005;Conducted Improvisation, Avant-Garde Jazz;3.60;88;2
4706;4707;Jack DeJohnette's Special Edition;Tin Can Alley;1981;Avant-Garde Jazz;3.66;79;
4707;4708;The Don Pullen-George Adams Quartet;Breakthrough;30 August 1986;Post-Bop;3.83;62;2
4708;4709;Philip Catherine;Guitars;1975;Jazz Fusion, Progressive Rock;3.54;82;2
4709;4710;New York Philharmonic;Bernstein Plays Brubeck Plays Bernstein;1960;Third Stream;3.70;83;3
4710;4711;Uppsala;Uppsala;1984;Zeuhl, Jazz Fusion;3.39;93;9
4711;4712;Steve Smith;Cause and Effect;1998;Jazz Fusion;3.83;63;3
4712;4713;Elvin Jones;Earth Jones;1982;Post-Bop;3.87;59;
4713;4714;James Brandon Lewis;Eye of I;3 February 2023;Spiritual Jazz;3.25;112;
4714;4715;Spyro Gyra;Incognito;September 1982;Jazz-Rock, Smooth Jazz;3.24;122;1
4715;4716;Orange Tulip Conspiracy;Orange Tulip Conspiracy;July 2008;Jazz Fusion, Experimental Rock;3.39;112;5
4716;4717;George Duke;Dream On;1982;Jazz-Funk, Soul Jazz;3.46;97;
4717;4718;The Vince Guaraldi Trio;A Flower Is a Lovesome Thing;1957;Cool Jazz;3.47;93;1
4718;4719;Grant Green;Goin' West;May 1969;Cool Jazz, Hard Bop;3.47;106;2
4719;4720;Dixie Dregs;Full Circle;1994;Jazz-Rock, Jazz Fusion;3.46;100;6
4720;4721;The John Scofield Band;Up All Night;20 May 2003;Jazz-Funk;3.51;110;5
4721;4722;Joe Sample;Rainbow Seeker;1978;Jazz Fusion, Smooth Jazz;3.53;89;3
4722;4723;Ben Goldberg Quartet;Baal: Book of Angels Volume 15;4 May 2010;Jazz, Chamber Jazz;3.54;86;3
4723;4724;Meirelles e os Copa 5;O som;1964;Samba-jazz;3.74;70;
4724;4725;John Zorn;Midsummer Moons;30 June 2017;Chamber Jazz, Contemporary Folk;3.27;108;5
4725;4726;Edmony Krater;Tijan pou velo;1988;Jazz-Funk, Gwo Ka, Jazz Fusion;3.39;95;1
4726;4727;Bobbi Humphrey;Dig This!;December 1972;Jazz-Funk, Soul Jazz;3.56;82;2
4727;4728;John Lewis;Afternoon in Paris;1956;Cool Jazz;3.67;78;2
4728;4729;Milt Jackson;Olinga;1974;Jazz Fusion;3.65;83;3
4729;4730;Ron Carter;Blues Farm;1973;Jazz Fusion, Jazz-Funk;3.33;110;3
4730;4731; Sevil [Севиль];Севиль;1978;Vocal Jazz, Jazz Fusion;3.35;103;1
4731;4732;Erik Truffaz;In Between;29 October 2010;Nu Jazz, Acid Jazz, Jazz Fusion;3.38;109;1
4732;4733;Dave Douglas;Convergence;1 February 1999;Avant-Garde Jazz, Chamber Jazz;3.65;78;
4733;4734; Yosuke Yamashita [山下洋輔];Gugan;5 September 1978;Free Jazz;3.75;73;1
4734;4735;Franz Koglmann;Cantos I-IV;19 October 1995;Avant-Garde Jazz, Experimental Big Band;3.53;83;1
4735;4736;Frank Sinatra;Softly, As I Leave You;19 December 1964;Vocal Jazz, Traditional Pop;3.26;124;3
4736;4737;Medeski, Martin & Wood;Let's Go Everywhere;8 January 2008;Jazz-Rock, Jazz-Funk;3.22;133;4
4737;4738;Black Motor;Branches;2 June 2017;Avant-Garde Jazz, Modal Jazz;3.28;107;1
4738;4739;The Jutta Hipp Quintet;Jutta;1954;Bebop;3.43;91;1
4739;4740;The Mass;City of Dis;20 October 2003;Jazz-Rock, Avant-Garde Metal, Avant-Garde Jazz;3.40;111;6
4740;4741;Ketil Bjørnstad;Water Stories;September 1993;ECM Style Jazz;3.67;82;2
4741;4742;Dorothy Ashby;The Fantastic Jazz Harp of Dorothy Ashby;1965;Soul Jazz;3.46;101;1
4742;4743; Kaoru Abe [阿部薫];Last Date 8. 28, 1978;1999;Free Improvisation, Free Jazz;3.57;95;2
4743;4744;Charlie Haden;The Golden Number;1977;Avant-Garde Jazz;3.58;82;
4744;4745;Patricia Barber;Nightclub;2000;Vocal Jazz;3.56;100;2
4745;4746;Maria Bethânia;Maria Bethânia;1969;Vocal Jazz, MPB;3.60;86;
4746;4747;The Prestige All Stars;All Day Long;April 1957;Jazz, Hard Bop;3.64;78;1
4747;4748;Black Flower;Future Flora;12 April 2019;Ethio-Jazz;3.44;88;1
4748;4749;Yusef Lateef;The Diverse Yusef Lateef;15 January 1970;Jazz Fusion;3.54;86;4
4749;4750;Sergey Kuryokhin;Some Combinations of Fingers and Passion;1991;Avant-Garde Jazz, Modern Classical;3.56;99;2
4750;4751;Stanley Turrentine;The Spoiler;September 1967;Soul Jazz;3.56;82;2
4751;4752;;Gittin' to Know Y'all;1970;Free Jazz;3.59;78;2
4752;4753;The Dave Brubeck Quartet;Angel Eyes;2 July 1965;Cool Jazz;3.65;87;1
4753;4754;Jack Costanzo;Latin Fever;1958;Afro-Cuban Jazz, Latin Jazz;3.68;72;
4754;4755;Johnny Hammond;Higher Ground;1974;Jazz-Funk;3.70;72;3
4755;4756;Herbie Hancock;Magic Windows;September 1981;Jazz-Funk, Funk;2.86;191;8
4756;4757;Sylvain Darrifourcq;Kaiju Eats Cheeseburgers;18 September 2020;European Free Jazz;3.77;62;1
4757;4758;Tredici Bacci;La fine del futuro;8 March 2019;Italo Pop, Experimental Big Band, Jazz Pop;3.30;98;1
4758;4759;The Headhunters;Straight From the Gate;1977;Jazz-Funk, Jazz Fusion;3.48;97;2
4759;4760;Andrew Wasylyk;Fugitive Light and Themes of Consolation;4 September 2020;Chamber Jazz;3.47;86;1
4760;4761;Van Morrison;Versatile;1 December 2017;Jazz Pop, Standards, Vocal Jazz;2.74;193;4
4761;4762;Uri Caine;Urlicht/Primal Light;1997;Third Stream;3.58;89;1
4762;4763;John McLaughlin;Floating Point;20 May 2008;Jazz Fusion;3.60;92;2
4763;4764;Paul Bley With Charlie Mingus, Art Blakey;Introducing Paul Bley;1954;Bebop;3.32;108;3
4764;4765;Muhal Richard Abrams;One Line, Two Views;1995;Avant-Garde Jazz;3.61;82;2
4765;4766;Michel Camilo;Why Not?;1985;Latin Jazz;3.63;71;2
4766;4767;Walt Dickerson;This Is Walt Dickerson!;1961;Post-Bop;3.68;71;2
4767;4768; Hideo Ichikawa [Hiroshi Matsumoto];Megalopolis;9 July 1969;Jazz;3.73;65;2
4768;4769;Monika Roscher Bigband;Failure in Wonderland;23 November 2012;Experimental Big Band;3.74;70;1
4769;4770;Greg Foat;Off-Piste;14 April 2023;Jazz Fusion;3.45;83;
4770;4771;Lalle Larsson;Infinity of Worlds;October 2010;Progressive Rock, Jazz Fusion;3.52;91;5
4771;4772;The Ahmad Jamal Quintet;Listen to the Ahmad Jamal Quintet;1961;Cool Jazz;3.61;84;
4772;4773;Chucho Valdés;Bele Bele en La Habana;30 June 1998;Afro-Cuban Jazz;3.77;67;3
4773;4774;Yusef Lateef;Into Something;1962;Hard Bop;3.36;105;4
4774;4775;Maestro Trytony;Enoptronia;1997;Avant-Prog, Yass;3.62;77;
4775;4776;Nat Birchall;Sacred Dimension;28 November 2011;Spiritual Jazz;3.67;70;1
4776;4777;Donny McCaslin;Beyond Now;14 October 2016;Jazz Fusion;3.38;100;1
4777;4778;Paul Motian Trio;Le voyage;1979;Free Jazz, ECM Style Jazz;3.53;82;2
4778;4779;Cécile McLorin Salvant;WomanChild;28 May 2013;Vocal Jazz;3.60;85;
4779;4780;Chet Baker;Peace;1982;Cool Jazz;3.72;87;3
4780;4781;Diomede;Przyśpiewki;28 May 2020;Avant-Garde Jazz, Jazz Fusion;3.56;79;
4781;4782;Sérgio Mendes;Você ainda não ouviu nada!;1964;Samba-jazz;3.69;75;2
4782;4783;Quarteto em Cy;Quarteto em Cy;1964;Bossa nova, Vocal Group, Samba-jazz;3.67;71;1
4783;4784;Ukandanz;Yeketelale;2 February 2019;Ethio-Jazz, Jazz Fusion;3.20;113;
4784;4785;Andrew Cyrille;Nuba;1979;Avant-Garde Jazz;3.30;107;1
4785;4786;Marion Brown;Geechee Recollections;1973;Free Jazz, Spiritual Jazz;3.31;110;1
4786;4787;Lee Wiley;Night in Manhattan;1951;Vocal Jazz, Traditional Pop, Standards;3.37;98;3
4787;4788;Don Cherry;Togetherness;1966;Avant-Garde Jazz, Post-Bop;3.60;85;
4788;4789;Możdżer Danielsson Fresco;Polska;25 October 2013;Chamber Jazz;3.59;83;1
4789;4790;Kenny G;Duotones;1986;Smooth Jazz, Adult Contemporary;2.42;331;12
4790;4791;Jon Benjamin Jazz Daredevil;Well, I Should Have...;23 November 2015;Musical Comedy, Novelty, Post-Bop;2.71;208;5
4791;4792;Madeleine Peyroux;Bare Bones;10 March 2009;Vocal Jazz;3.26;131;4
4792;4793;Jono El Grande;Fevergreens;15 September 2003;Jazz Fusion, Avant-Prog;3.52;88;1
4793;4794;Tribal Tech;Tribal Tech;23 April 1991;Jazz Fusion, Jazz-Rock;3.57;91;1
4794;4795;Takeshi Inomata & Sound Limited;Innocent Canon;1971;Jazz-Rock, Jazz Fusion;3.59;79;4
4795;4796;Piirpauke;Birgi Bühtüi;1981;Chamber Jazz, Jazz Fusion, Progressive Folk;3.59;77;3
4796;4797;Blossom Dearie;May I Come In?;1964;Vocal Jazz, Standards;3.62;80;1
4797;4798;Count Basie;Chairman of the Board;1959;Big Band, Jazz;3.61;80;1
4798;4799;Dr Tree;Dr Tree;March 1976;Jazz Fusion, Jazz-Rock;3.62;72;5
4799;4800;Ella Fitzgerald;Take Love Easy;1973;Vocal Jazz, Standards;3.64;87;3
4800;4801;Brand X;Is There Anything About?;September 1982;Jazz-Rock, Jazz Fusion;3.04;165;7
4801;4802;Charles Spearin;The Happiness Project;14 February 2009;Jazz, Spoken Word;3.18;147;5
4802;4803;Julian Lage;Modern Lore;2 February 2018;Jazz, Post-Bop;3.31;103;1
4803;4804;Moose Loose;Elgen er løs;1974;Jazz Fusion, Progressive Rock;3.36;93;3
4804;4805;Ginger Baker;Middle Passage;1990;Jazz Fusion;3.38;97;3
4805;4806; Kim Oki [김오키];For My Angel;10 January 2020;Spiritual Jazz;3.45;96;
4806;4807;Janko Nilovic;Pop' Impressions;1972;Library Music, Jazz Fusion, Progressive Big Band;3.60;78;
4807;4808;Galactic;From the Corner to the Block;21 August 2007;Jazz-Funk, New Orleans R&B;3.28;121;6
4808;4809;The Modern Jazz Quartet;Space;24 October 1969;Cool Jazz;3.44;89;2
4809;4810;The Art Ensemble of Chicago;We Are on the Edge: A 50th Anniversary Celebration;26 April 2019;Avant-Garde Jazz, Third Stream;3.70;66;1
4810;4811;Pat Metheny;Dream Box;16 June 2023;Post-Bop;3.10;130;2
4811;4812;Larry Coryell;The Restful Mind;1975;Chamber Jazz;3.39;97;2
4812;4813;Roy Ayers Ubiquity;A Tear to a Smile;May 1975;Jazz-Funk, Pop Soul, Soul Jazz;3.41;107;3
4813;4814;The Joe Harriott Quintet;Movement;1963;Post-Bop, Avant-Garde Jazz;3.44;92;2
4814;4815;Yochk'o Seffer;Ima;1977;Jazz Fusion, Zeuhl;3.60;72;3
4815;4816;Mats/Morgan;On Air With Guests;2002;Avant-Prog, Jazz Fusion, Jazz-Rock;3.59;84;1
4816;4817;PoiL;L'ire des papes;1 April 2008;Avant-Prog, Avant-Garde Jazz;3.53;83;1
4817;4818;Andrzej Kurylewicz;Polish Radio Big Band;1965;Big Band, Jazz;3.66;71;2
4818;4819;Count Basie;Count Basie & Sarah Vaughan;1996;Vocal Jazz, Big Band;3.69;81;1
4819;4820;Joshua Abrams;Represencing;2 October 2012;Avant-Garde Jazz, Avant-Folk;3.71;71;
4820;4821;Marcus Miller;Afrodeezia;2015;Jazz Fusion, Jazz-Funk;3.37;103;2
4821;4822;Jasper van't Hof;The Selfkicker;1977;Jazz Fusion, Jazz-Rock;3.54;79;1
4822;4823;Slowly Rolling Camera;Where the Streets Lead;23 July 2021;Jazz Fusion, Third Stream;3.57;74;1
4823;4824;Milt Jackson;Bean Bags;April 1960;Bebop;3.58;80;1
4824;4825;David Murray Octet;Hope Scope;1987;Post-Bop;3.69;71;
4825;4826;Ary Barroso;Um interpreta o outro;1958;Contemporary Folk, Samba-jazz;3.46;93;3
4826;4827;Anita O'Day;Anita O'Day Swings Cole Porter With Billy May;1959;Vocal Jazz, Big Band, Standards;3.63;80;3
4827;4828;Talibam!;Ordination of the Globetrotting Conscripts;10 July 2007;Avant-Garde Jazz, Experimental Rock, Noise Rock;3.29;119;
4828;4829;Kammerflimmer Kollektief;Hysteria;2001;Nu Jazz, Avant-Garde Jazz;3.37;110;
4829;4830;Grover Washington, Jr.;Soul Box;June 1973;Jazz;3.47;96;2
4830;4831;Chick Corea Elektric Band II;Paint the World;14 September 1993;Jazz Fusion;3.49;103;1
4831;4832;Joe Pass;Chops;1979;Jazz, Bebop;3.56;94;
4832;4833;Barney Kessel;Barney Kessel, Vol. 2: Kessel Plays Standards;1955;Standards, Cool Jazz;3.54;84;2
4833;4834;Freddie Roach;Brown Sugar;December 1964;Soul Jazz;3.59;70;2
4834;4835;Steve Kuhn and Ecstacy;Motility;1977;Avant-Garde Jazz, ECM Style Jazz;3.70;65;
4835;4836;Chris Potter;The Sirens;8 February 2013;Post-Bop;3.37;104;2
4836;4837;Gateway;Homecoming;September 1995;Jazz;3.56;88;
4837;4838;Dewey Redman Quartet;The Struggle Continues;1982;Post-Bop, Avant-Garde Jazz;3.65;76;1
4838;4839;Uncle Moe's Space Ranch;Uncle Moe's Space Ranch;23 October 2001;Jazz Fusion, Progressive Rock;3.67;76;4
4839;4840;João Donato;A bossa muito moderna de João Donato e seu trio;1963;Bossa nova, Samba-jazz;3.67;81;1
4840;4841;Ingrid Laubrock;Contemporary Chaos Practices: Two Works for Orchestra With Soloists;12 November 2018;Experimental Big Band, Avant-Garde Jazz, Modern Creative;3.45;88;1
4841;4842;John Zorn;New Masada Quartet Volume Two;20 January 2023;Avant-Garde Jazz;3.70;70;1
4842;4843;J.J. Johnson;Proof Positive;January 1965;Jazz, Standards;3.80;66;1
4843;4844;Heroin and Your Veins;Regret;26 October 2012;Dark Ambient, Dark Jazz;3.18;135;1
4844;4845;The Group;The Group;1978;Jazz-Rock, Jazz Fusion;3.33;102;7
4845;4846;Yusef Lateef;Prayer to the East;1958;Hard Bop, Spiritual Jazz;3.52;89;3
4846;4847;The Thing;Again;18 May 2018;Free Jazz;3.51;83;
4847;4848;Passport;Blue Tattoo;1981;Jazz-Rock, Jazz Fusion;3.42;104;2
4848;4849;Bill Connors;Theme to the Gaurdian;21 May 1975;ECM Style Jazz;3.45;89;2
4849;4850;Paul Motian Band;Psalm;June 1982;ECM Style Jazz;3.46;88;2
4850;4851;Amancio D'Silva;Integration;1969;Jazz Fusion, Indo Jazz;3.67;73;2
4851;4852;Battle Trance;Blade of Love;26 August 2016;Avant-Garde Jazz, Drone, Modern Creative;3.49;84;1
4852;4853;Anita O'Day;Anita O'Day Sings the Winners;August 1958;Vocal Jazz;3.56;91;2
4853;4854;John Scofield;Groove Elation!;24 October 1995;Jazz Fusion;3.56;104;2
4854;4855;Hannibal;Hannibal;1975;Spiritual Jazz;3.77;73;3
4855;4856; Mitsuaki Kanno [菅野光亮];武将 (Bushō);1976;Avant-Garde Jazz;3.62;77;1
4856;4857;Dave Douglas;Soul on Soul;February 2000;Jazz;3.71;80;
4857;4858;Sam Cooke;Hits of the 50's;August 1960;Standards, Vocal Jazz;3.06;139;4
4858;4859;The Poets of Rhythm;Practice What You Preach;1993;Funk, Jazz-Funk;3.48;103;
4859;4860;Alex Band;The Eccentric;1981;Jazz Fusion;3.53;80;1
4860;4861;John Surman;A Biography of the Rev. Absalom Dawe;1995;Avant-Garde Jazz, ECM Style Jazz;3.61;87;3
4861;4862;Dave Douglas;Songs for Wandering Souls;August 1999;Avant-Garde Jazz;3.64;91;
4862;4863;Rusty Bryant;Fire Eater;1971;Jazz-Funk, Soul Jazz;3.70;68;4
4863;4864;Stanley Turrentine;Easy Walker;February 1968;Soul Jazz;3.73;68;3
4864;4865;The J.J. Johnson Sextet;J.J. Inc.;1961;Hard Bop;3.76;65;1
4865;4866;Pivixki;Gravissima;September 2010;Avant-Garde Jazz;3.32;106;1
4866;4867;Han Bennink;New Acoustic Swing Duo;1968;European Free Jazz;3.53;84;3
4867;4868;Phil Ranelin;The Time Is Now!;1974;Spiritual Jazz;3.66;79;
4868;4869;Oscar Peterson;The Jazz Soul of Oscar Peterson;1959;Jazz;3.77;65;1
4869;4870; Takuya Kuroda [黒田卓也];Zigzagger;7 October 2016;Jazz-Funk;3.32;106;1
4870;4871;Roy Ayers Ubiquity;Change Up the Groove;September 1974;Jazz-Funk;3.38;101;3
4871;4872;Reuben Wilson;Love Bug;October 1969;Soul Jazz;3.39;90;4
4872;4873;Alex Skolnick Trio;Last Day in Paradise;15 March 2007;Jazz Fusion;3.49;98;1
4873;4874;Antonio Adolfo;Viralata;1979;Jazz Fusion, Samba-jazz, Jazz-Funk;3.39;94;2
4874;4875;Ben Webster;Soulmates;1964;Cool Jazz;3.56;84;1
4875;4876; Gétatchèw Mèkurya [ጌታቸው መኩሪያ];በመሣሪያ ብቻ የተቀነባበሩ ባህላዊና ዘመናዊ ሙዚቃ;;Ethio-Jazz;3.48;101;
4876;4877;Freeez;Southern Freeez;1980;Jazz-Funk, Britfunk;3.48;87;3
4877;4878;Dave Douglas;In Our Lifetime;25 April 1995;Post-Bop, Jazz;3.69;73;
4878;4879;Tribal Tech;Face First;20 July 1993;Jazz Fusion, Jazz-Rock;3.38;109;2
4879;4880;The Incredible Jimmy Smith;Christmas '64;1964;Christmas Music, Soul Jazz;3.44;89;5
4880;4881;The Horace Silver Quintet;Silver's Blue;August 1957;Hard Bop;3.49;96;1
4881;4882;Horace Parlan;Us Three;May 1961;Hard Bop;3.61;80;1
4882;4883;SOIL&“PIMP”SESSIONS;Pimpin';23 June 2004;Jazz Fusion, Hard Bop, Samba-jazz;3.66;82;3
4883;4884;Chick Corea;Secret Agent;November 1978;Jazz Fusion;3.35;106;3
4884;4885;Kain;The Blue Guerrilla;1970;Spoken Word, Avant-Garde Jazz;3.48;88;2
4885;4886;Esbjörn Svensson Trio;Winter in Venice;1997;Jazz, ECM Style Jazz;3.35;122;1
4886;4887;Mike Stern;Upside Downside;1986;Jazz Fusion;3.37;103;1
4887;4888;Ballaké Sissoko;Les égarés;31 March 2023;Chamber Jazz;3.39;86;1
4888;4889;Eberhard Weber;Orchestra;1988;ECM Style Jazz;3.46;89;1
4889;4890;Bill Evans;New Conversations;1978;Cool Jazz;3.50;96;2
