did,name,gender
2631532,christy febbo,female
829215,del rabenja,female
1048802,frank raholison,male
1048803,gerard rakotoarivony,male
229501,malagasy,unknown
2294576,beth cummins,female
361832,allen murphy,male
361831,bill braynon,male
299479,jose goico,male
255978,ronnie free,male
3406984,naniwa express,unknown
4517536,hiroshi okano,male
3865217,kazuhiko iwami,male
420738,kiyoshi kamada,male
4644819,kunitsugu hirayama,unknown
3505246,rikiya higashihara,male
3321970,shingo kanno,male
7206229,shuhzoh hirayama,unknown
306774,jeremy wall,male
319053,claudio volonte,male
319054,italo toni,male
1596406,esteve fortuny,unknown
1596408,joan fortuny,female
2198726,jordi soley,male
1596409,josep fortuny,male
870500,manfred hoffbauer,male
870499,martin künstner,male
2131522,joyce mcgregor,female
557930,christin deralas,female
765571,fallon williams,female
1610300,phil binotto,male
834400,the sonny clark memorial quartet,female
1441170,fanta mangasuba,unknown
1441171,fatumata sako,unknown
1441172,mariama suso,unknown
1441169,salie suso,unknown
658006,albert steinberg,male
305897,bobby bruce,male
490495,gareth nuttycombe,male
398615,henry roth,male
658004,john morell,male
546460,william hymanson,male
565574,chris lopes,male
737975,"horacio ""chivo"" borraro",male
759727,miquel rossi,male
1546667,nestor astarita,male
430662,al chalk,male
933679,david s. ware string ensemble,male
487645,selene fung,female
1922303,the memphis four,female
981381,łoskot,unknown
2479922,janusz krasnopolski,male
936059,piotr pawlak,male
2479911,szymon rogliński,male
253997,briggan krauss,unknown
305164,juan cadaviejo,male
305160,marcelino valdes,male
305158,osvaldo martinez,male
305163,philemon hou,male
305159,william correa,male
9015226,strave,unknown
3206271,bertrand eck,male
2793400,denis petithory,male
1410002,mano kuhn,male
1018698,mike ephron,male
443961,giorgio baiocco,male
70521,scorch trio,unknown
549757,eddie williams,male
1060455,kraig kilby,male
156054,mauricio einhorn,male
2106357,jack schantz,male
785909,michael spivakowsky,male
577341,sandra billingslea,female
524049,stanley pollock,male
361077,tony posk,male
142453,rick holmes,male
1543902,ben kono,male
3774011,katie andrews,female
301321,larry mcgee,male
678778,jerry thomas,male
678777,wilson moorman iii,male
441903,stan saltzman,male
2210962,herbie hancock trio,unknown
6639814,"anthony ""aj"" brown",male
1919795,dywane thomas jr.,unknown
4021299,jonathan mones,male
735063,alain lecointe,male
503339,bobo stenson trio,male
760548,oriental wind,unknown
472091,joe caro,male
1866860,clivage,unknown
1536186,andré fertier,male
2764058,"the philharmonic orchestra ""pro unesco""",female
908962,armand lemal,male
2764055,frédéric boanish,male
1670109,jean-louis negro,unknown
2764056,les chœurs du marais,male
1117000,patricio villaroel,male
664114,april gay,female
664111,michael greiner,male
575308,terry bradford,male
1907350,viktor f. belgrove,male
11444675,the cannonball adderley quintet & orchestra,female
2526616,elina duni quartet,female
1797164,patrice moret,male
661447,jack lesmana,male
552931,marjono,unknown
344813,amaury tristao,male
1017962,gerald hayes,male
7863138,allison burik,female
8167532,miriam elhajli,female
12120544,noah campbell,male
7762501,savannah harris,female
322515,mick pyne,male
1002697,reynold scott,male
2875203,"thomas ""bugs"" henderson",male
331633,ali jackson,male
1284083,terry adams,male
924239,cliff almond,male
1625934,guarionex aquino,unknown
548078,pekka,male
1107713,nathaniel facey,male
6766075,patrick cameron,male
1075507,ronald thomas,male
5973291,samuel eagles,male
1162207,itself,unknown
7137750,alfredo mojica,male
4802348,mary greer,female
497697,rafael solano,male
1676299,alvaro is,male
430337,amadeo nicoletti,male
2719011,lill efvergren,female
466363,luis agudo,male
506317,kenny wheeler quintet,male
359956,roland haynes,male
4528957,maneca lightner,unknown
11617412,rosha,unknown
390636,arthur wright,male
7474930,nick laroche,male
914186,east new york ensemble de music,unknown
914184,ameen nuraldeen,male
914190,bobby harvey,male
914189,jay rose,male
914187,qasim ubaindullah,male
914191,rahkiah abdurahman,unknown
1707759,holger dunkel,male
442352,norbert jacobsen,male
752125,wolfgang lindner,male
624287,edward vernon,male
663321,pernell saturnino,male
281399,camilla pay,female
6843426,charlie woof-byrne,male
4350199,ian bateman,male
1987552,julian rowlands,male
3186161,marina moore,female
6843427,sam becker,male
1248337,harry case,male
386524,mongol,unknown
1329960,hirofumi mitoma,male
1329957,kiyoshi pochi-imai,male
1329958,takeshi yasumoto,male
2579452,makoto terashita,male
2848634,mike reznikoff,male
4348192,takayuki koizumi,male
345758,jack dejohnette's directions,male
233984,alex foster,male
997851,the michel petrucciani trio,female
633622,dairo miyamoto,unknown
8277133,eddi-boudro borges,unknown
1745096,iurie morar,male
1745093,kyoko katsunuma,female
1678843,ludovic louis,male
899588,nicolas montazaud,male
1745098,the cosmic voice of bulgaria,female
2479177,andy hay,male
1673723,shelly manne & his friends,female
305411,dewey johnson,male
793048,wilder zoby,unknown
1580849,matt jones,male
658575,warwick reading,male
1054922,al francis,male
1015231,nelson serra de castro,male
1136990,amir amiri,male
731926,dave gossage,male
2176205,dina cindric,female
1404380,elizabeth lima,female
598309,geneviève heistek,female
3441741,ivan bamford,male
418543,mark molnar,male
1404371,michel bonneau,male
460888,pierre-guy blanchard,unknown
8051787,youssef habchi,male
471194,hiroshi murakami,male
354642,keiji kishida,male
1849383,marcus,male
1504761,suzanne klewan,female
11579678,eugene bodenstaff,male
11877383,lilian tong,female
6569344,the end,female
439457,billy bang quintet,male
1138995,"""bill"" the kid dap",unknown
1523958,asa gaston,male
1523957,bill starsh,male
2668440,"bob ""cheapskate"" cashion",male
2668429,cyd cherise,male
1523956,danny pla,male
1523954,dean norman scheidt,male
2668431,dick foote,male
1523959,dimples la croix,unknown
2668432,"don ""pretty boy"" smith",male
1523955,e. baxter put,unknown
2668425,jane hathaway,female
2668426,johnny fent-lister,male
1523962,motor hobson,unknown
2669555,omar bagh-dad-a,male
1523960,rip mcboutie,unknown
2668427,ron 'pate,male
1523961,shep estrus,unknown
1523963,whitey stencil,unknown
2105596,rolf kühn quintett,male
2333692,jean-pierre bonnet,male
1655611,cincinnato,unknown
1655612,giacomo urbanelli,male
1655614,gianni fantuzzi,male
6310065,shinya fukumori trio,male
365788,david leach,male
3924340,logan hone,male
1755791,nick mancini,male
2322428,matt zebroski,male
2324013,nathan peck,male
354643,alvern bunn,unknown
354645,john miller,male
324727,sandy hewitt,female
1760951,john pierce,male
2296815,the clifford thornton new art ensemble,female
946295,edward avent,male
946296,harold (nunding) avent,male
946298,sonny king,male
6432290,guilherme coutinho e o grupo stalo,male
6418346,barão,male
7683658,bob freitas,male
5233546,ceará,unknown
338358,guilherme coutinho,male
5045668,heliana jatene,unknown
6833583,hélio rubens,male
1010954,kzan,unknown
556838,magro,unknown
2246695,paulo andré barata,male
7683689,simão jatene,male
6418347,tóta,unknown
4457487,zé macedo,unknown
352158,neil devor,male
8203724,llorenç barceló vives,unknown
1744853,pete king and his orchestra,male
2767953,choral thunder vocal choir,unknown
430616,samppa salmi,unknown
3511781,special providence,unknown
470815,jean mereu,male
406870,maurice merle,male
663573,patrick vollat,male
1764954,rémy gevron,male
1520889,janette moody,female
13135557,amr said,male
6852825,khalid il soghayyar,male
880043,james madison,male
1184473,jared stewart,male
1229890,todd mckinney,male
7827813,astrid wiesinger,female
3222473,michał jan ciesielski,male
1059319,brute force,unknown
1047837,richard daniel,male
1059317,robert a. jones,male
531728,syd smart,male
2099781,bill harman,male
383441,stuart calver,male
1423661,gen tanabe,unknown
9872338,maika,female
349807,khalid moss,male
423928,the water family,female
1839345,newstyle,unknown
2681509,ronnie peters,male
2317157,the lucky thompson quartet,female
291717,toubabou,unknown
595281,carlyle miller,male
923034,estelle ste-croix,female
2610311,georges rodriguez,male
2610312,gerry labelle,male
1239995,lise cousineau,female
3293538,michel séguin,male
266184,roger walls,male
2096535,yvan ouellet,male
11076827,fabrice bourgelle,male
1786622,magnus mehta,male
12091351,rohini kharkar,female
8271602,sijya gupta,unknown
5330608,jacob scesney,male
4141785,stacey stanley,female
238142,alejo poveda,male
730448,roberta davis,female
2314999,roger dumas,male
4453030,"angel ""cachete"" maldonado",male
2379908,agency for the performing arts,unknown
263403,smoke,unknown
252954,bobb bragg,unknown
252950,danny daniels,male
252945,garry griffieth,male
252956,hakim ali muhammad,male
252947,lani wilson,unknown
1078321,nardy dedmann,unknown
252948,shirley puckett,female
252952,woodi webb,unknown
9680704,katherine mcvicker,female
3701233,kush abadey,unknown
991402,myles weinstein,male
8354328,unlimited myles,unknown
492093,jack h. laubach,male
547169,sheldon marks,male
923536,frederick boon,male
923546,otis harris,male
1913884,sara stringfellow,female
923537,thomas (turk) trayler,male
1037069,trevis mickeel,unknown
291356,heikki puska,male
291357,heikki rita,male
1094066,kalle hassinen,male
1094064,lari latvala,male
291352,lauri kajander,male
1094063,teemu mäenpää,male
588110,clarence anderson,male
1605421,charlie otwell,male
454046,david romero,male
802448,ramon banda,male
408293,sal cracchiolo,male
1096321,rashied ali quintet,unknown
7933487,colin cook,male
3341887,jack randall,male
4019097,michael mitchell,male
6556411,sharon green,female
345274,pete saunders,male
334885,jesse mills,male
334884,tom chin,male
8084669,bill frisell trio,male
65599,food,unknown
1357869,jazzensemble des hessischen rundfunks,unknown
1713109,bill dixon 7-tette,male
3008746,daniel szwed,male
1279650,chip lyles,male
342874,napoleon revels,male
342876,preston williams,male
834381,tommy smith,male
312942,harry rodgers,male
323990,nelson riddle and his orchestra,male
396595,alafia pudim,unknown
707825,bessermer taylor,unknown
707822,monjile,unknown
707824,obabi,unknown
707819,okantomi,unknown
707823,olubiji,unknown
707821,omiyinka,unknown
707820,omonide,unknown
707817,sam harkness,male
639242,suliaman el-hadi,unknown
926605,abel valls,male
926607,christine schaffter,female
746524,daniel dublet,male
926608,jean-louis cannaud,unknown
926612,jean-pierre chalon,male
926610,monik lamy,unknown
746530,nicole aubiat,female
926606,philippe puech,male
746525,pierre surtel,male
1491529,thierry bergerot,male
275049,alec dorsey,male
320294,rio 65 trio,female
253084,benoît widemann,male
1116994,clément bailly,male
604993,adam bielawski,male
604998,bogusław razik,male
604994,zbigniew czwojda,male
3611121,kevin rice,male
6335828,eddie biggs,male
6975326,patrick boyle,male
1022951,airreal watkins,unknown
1022953,choral thunder,unknown
997504,eric montzka,male
1043475,grażyna auguścik,female
1022955,lawrice flowers,unknown
1022958,paul falk,male
1022952,"walter “mitchell” owens, iii",male
264559,roy markowitz,male
394890,d. jean skinner,unknown
394892,edwin kelly,male
394894,faye kelly,female
394891,joyce walker,female
394893,leola sharp,female
1295409,steve eliovson,male
896033,hugo pirovich,male
1618544,mariela gonzález,female
896039,patricio gonzález,male
896042,ricardo vivanco,male
5064390,kam,male
321771,michael preussner,male
6441902,michael ode,male
5905142,troy roberts,male
2298498,conny lindström,female
2910675,paul elias,male
664229,tony malisan,male
295597,matthew shipp quartet,male
460771,christopher thomas,male
510176,melvin butler,male
1427122,frank wright trio,male
222752,luther waters,male
2117088,doug sydes,male
254612,monty weber,male
272743,robert ashton,male
5929860,cathlene pineda,unknown
65794,phantom city,unknown
1516322,jeremy most,male
5544359,reenat pinchas,unknown
360882,dave holland trio,male
3359376,andrew shantz,male
3359375,gee's bend singers,unknown
2111468,marcia miget,female
3359374,marisha brown,unknown
3359373,selah brown,unknown
2882566,natasja billiau,female
4427799,matt forbes,male
255409,mike haynes,male
1402394,dee henrichs,female
48726,sybil thomas,female
342994,keith tippett's ark,male
342993,alexandra robinson,female
342992,geoffry wharton,unknown
342997,steve levine,male
172879,richard e,male
6020576,sheila brown ellis,female
7763255,eudald payés,unknown
10066363,horacio,male
2689711,juan berbín,male
7389687,pol batlle,male
5467051,yuichi ishida,male
3607827,giuseppe brancaccio,male
1275107,jaime castaneda,male
3607832,maximilian brooks,male
3607830,nino cotone,male
3607828,pietro lusvardi,male
2454137,sascha esk,male
8220762,brigette zozula,female
5106847,brigitte zozula,female
8220763,marcos de la fuente,male
8641254,nick sanders,male
8220759,ricardo de león,male
679313,kikuo fujikawa,unknown
912421,taiqui,unknown
679312,yozox,unknown
335846,stan franks,male
2889548,adolfo chimanovitch,male
896172,alceu de almeida reis,male
896165,alfredo vidal,male
4190346,aninha,unknown
896178,arlindo penteado,male
2670523,frantisek bartik,unknown
2889549,gentil dias,unknown
1978548,géza kiszely,male
708658,giancarlo pareschi,male
896163,jorge faini,male
708654,josé alves da silva,male
3975158,josé dias de lana,male
1707213,lizzie bravo,female
2670486,marcello pompeu filho,male
662665,marcio mallard,male
1957821,marya,female
317190,mauricio maestro,male
1891272,nelson macedo,male
2670529,ricardo wagner,male
1787639,robert arnaud,male
2889538,salvador piersanti,male
896168,virgilio arraes f.,male
2889547,wilson teodoro,male
1801375,abe meltzer,male
1478448,david chausow,male
1801374,emil podsada,male
1060931,oscar chausow,male
597220,bernie frost,female
413863,curtis santiago,male
1483054,paul sikivie,male
1983008,"collis h. davis, jr.",unknown
4201870,chris potter underground orchestra,male
2098454,krzysztof sadowski and his group,male
2380934,andrzej zieliński,male
1744323,bożena bruszewska,female
808444,winicjusz chróst,unknown
458387,wojciech bruślik,male
487208,zbigniew kitliński,male
2098455,веселин николов,unknown
408265,billy gardner,male
465448,murray watson,male
342085,wayne bennett,male
663625,louis armfield,male
873126,hozumi tanaka,female
557366,the nathan davis sextet,female
1027547,don depaotis,male
4722696,joe kennedy,male
1027548,nelson harrison,male
1027550,wheeler winstead,unknown
2990560,hank mobley quartet,male
1162551,ahkmed abdullah,unknown
769781,charlotte politte,female
328171,josé maria saluzzi,male
395612,chris w. williams,male
379882,mark sakautzky,male
1002696,bill davis,male
340867,romulus franceschini,male
374859,leopoldo fleming,male
403458,george castro,male
394520,mark weinstein,male
538456,courtenay wynter,male
324756,babafemi,unknown
223094,brice winston,male
697781,simon james,male
2095837,alfie silas durio,unknown
3142620,ali witherspoon,male
1049503,andrew lippman,male
342236,harry kim,male
289805,jorge trivisonno,male
438347,ladd mcintosh,unknown
492752,paco arroyo,male
3142616,yolanda arroyo,female
7557865,fenomenolodic 4,unknown
457489,kåre opheim,male
785911,carmel malin,male
785905,gloria lanzarone,female
4425979,yuki bowman,female
611976,sidsel walstad,male
13416480,chris bates,male
5411396,darryl harper,male
7266395,dave adewumi,male
928872,jose davila,male
1424114,reginald cyntje,male
723969,elettrico saitto,unknown
3202744,"jean-luc ponty ""experience""",male
1021805,larry langston,male
2134434,george daralas,male
1102749,gumbi ortiz,unknown
1102750,hernan romero,unknown
1103584,mario parmisano,male
1127845,michael pinella,male
5602753,sandoval de oliveira dias,unknown
783180,dizzy gillespie's big 4,unknown
4006209,james mack singers,male
993261,danny wilding,male
451587,frank katz,male
5121098,johnny richards,male
898221,power tools,unknown
292014,pentti hietanen,male
3067011,reino kaijanen,male
993866,albert scheonmaker,male
584447,biff hannon,unknown
584452,dennis noday,male
304041,ellen bernfeld,female
993867,eugene noye,male
349588,jeff layton,male
381970,jim bossy,male
584450,joe mosello,male
365225,linda november,female
993868,martin nelson,male
584451,mike migliore,male
584448,randy purcell,male
769890,richard berg,male
584453,roger homefield,male
490906,stan mark,male
497576,tony romano,male
211613,vivian cherry,female
2369323,world's experience orchestra,unknown
3038054,chauncy hutcherson,unknown
3038055,donald hasaan,male
3038059,doug morgan,male
847778,earl grant lawrence,male
3038051,gloria hutcherson,female
3038060,imani grant-lawrence,female
3038053,khalid farug,male
3038056,lee andrew davison,male
3038052,lola roland,female
3038057,martin yaseen,male
3037933,michael cosmic,male
1966723,phil musra,male
3038062,shaddu jones,unknown
3038063,tony cerra,male
3038058,vernell jordan,female
599752,christine martin,female
1730705,connie pappas,female
1511576,dennis turner,male
1116879,jill harris,female
1794819,ken fritz,male
353313,janusz skowron,male
1622261,marek walczewski,male
1063714,"zbigniew ""uhuru"" brysiak",male
1325659,piero umiliani e il suo complesso,male
2075076,"d'bodavus graphics, inc.",unknown
1018120,one shot,female
1018121,daniel jeand'heur,male
319617,bertil strandberg,male
2295417,jorma auersalo,male
263665,jacob cohn,male
263664,joe baiza,male
263660,lynn johnston,female
263661,steve moss,male
10204741,dmitri kalinin,male
4586702,llorenç barceló,unknown
2420666,make a move,unknown
5895447,hudson,male
11730263,pascal,male
5259002,"bruce kirby, jr.",male
1852693,david gotay,male
4128630,hye kyung seo,unknown
7744166,darryl jackson,male
301166,earl dumler,male
446973,gina kronstadt,female
656983,herschel wise,male
657003,isabelle daskoff,female
1706990,jeff derosa,male
274700,joel derouin,male
720874,margot maclaine,female
586174,marie fera,female
608966,mark cargill,male
914087,marni johnson,female
608983,valarie king,female
5024331,lisa armstrong,female
4138978,michael king,male
293825,mandy davidson,female
1674124,"roman ""dog"" broadus",male
292015,don bane,male
3490423,tim berne's snakeoil,male
386384,steve reid ensemble,male
386388,neil kleiner,male
1121112,dan quinlivan,male
7891848,edbrass brasil,unknown
272516,alyrio lima,unknown
352346,butch campbell,male
84142,marlon graves,male
4135956,john ziegler,male
1205369,paul hawkins,male
254654,bill byrne,male
402550,bill stapleton,male
491343,ed soph,male
4747993,charlie pichon,male
363762,gilbert castellanos,male
4747989,hannah teare,female
620153,ira nepus,female
1861240,john newcott,male
782082,keith fiddmont,male
4747992,nicola clarke,female
12051748,noni crème,unknown
348537,rick baptist,male
1273460,william barnhart,male
267639,"linda ""tequila"" logan",female
267640,rob gottfried,male
1103805,david bowden,male
8325225,stephen henderson,male
995887,william king,male
629747,young jazz rebels,female
1925116,brother dave l,unknown
1925119,juggy lewis,unknown
1925113,lamont parker,male
1925114,lena hamilton,female
1925118,mary jane,female
1925120,melvin hampson,male
1925115,tyrone crumb,male
3646797,coen hamelink,male
3576326,famke van daalen,female
7957358,jort nijhuis,male
3642537,jurren mekking,unknown
7957357,just lavooy,male
1448613,marcel van as,male
258623,johnny almond music machine,male
1035198,geoff condon,male
1067219,jimmy crawford,male
1035197,johnny wiggins,male
322525,alan ford,male
322527,cliff hardie,male
322510,jim buck jr,male
322530,martin fry,male
7038266,maurice miller,male
322522,valerie smith,female
2801103,joseph hess,male
945157,jugoslovenska pop selekcija,unknown
282258,reverend bruce johnson,unknown
927242,richard elias,male
848075,isidore cohen,male
753900,joseph firrantello,male
309575,gregory williams,male
507217,carmen saveiros,female
507215,donald alves,male
326079,josé marino,male
507218,mike campbell,male
383088,steve huffsteter,male
574132,avram weiss,male
300864,dorio ferreira,unknown
260731,george ockner,male
868824,alan sinclair,male
338788,dave plews,male
545908,david powell,male
8023681,iain crawford,male
2122174,j.l. gili,unknown
926558,james wright,male
3362924,johan etzler,male
2459039,louise varèse,female
319664,amanda drummond,female
895517,oliver betts,male
2538049,john tchicai trio,male
1911598,maria schneider orchestra,female
389570,jason carder,male
411259,ann quigley,female
19738,ceri evans,unknown
441390,cliff saffer,male
411260,john kirkham,male
827561,chris brown,male
779805,kathleen mccarthy,female
331029,mark kennedy,male
712103,ole streenberg,male
1292508,freddy rapillo,male
1292509,greg millar,male
1732554,rick bell,male
183908,tom walsh,male
1231772,tony gorruso,male
1292506,umbopha emile latimer,unknown
1181416,ma-to,unknown
720229,ryoichi fujimori,male
454811,yuji yamada,male
935371,john carter & bobby bradford quartet,male
252108,dan kuramoto,male
768997,danny yamamoto,male
768993,johnny mori,male
408440,marlena jeter,female
589932,mary greene,female
2217629,peter hata,male
1014772,richard mathews,male
1289498,teri kusumoto,female
441639,vince charles,male
514892,zedric turnbough,unknown
628787,alberto bengolea,male
441664,elysee pyronneau,unknown
628792,molly farley,female
628791,olufemi claudette mitchell,unknown
3731107,ricardo franck,male
628789,tico harry sylvain,male
4311556,chuck staab iii,male
1813512,nando duarte,male
1451038,ian mclauchlan,male
542451,"bud johnson, jr.",male
542446,"henry grate, jr.",male
542449,wesley 'gator' watson,male
379157,robert aries,male
1832374,erik raayman,male
1483843,full blast,unknown
418684,jackie challenor,unknown
76653,lorenza johnson,female
4500176,mike rodriguez,male
340059,brenda bryant,female
386533,pat smith,unknown
2517533,pag,unknown
7950267,beth hopkins,female
7072798,conor knight,male
11152229,dan gray,male
7072802,hari-lee evans,unknown
7242542,jonny poole,male
7072803,louis jenkins,male
11152223,luke knight,male
10431001,malachi siner-cheverst,male
7072797,sam schlich-davies,male
1244969,vvilhelm,unknown
1029466,wilbert hogan,male
1565444,willie jones,male
1959962,the michael garrick sextet,female
11851460,brenda thulo,female
11851463,cecilia phetoe,female
11851466,charles shikwambana,male
9915640,dalisu ndlazi,unknown
11851469,fortunate jwara,unknown
11851472,noluthando biyana,unknown
3898230,reza khota,male
11851475,sibongile mollo,unknown
11851478,steve mthombeni,male
11851481,tebogo magwe,unknown
6410472,themba maseko,unknown
11851484,thulisile ntetha,unknown
11851457,tumi pheko,male
643417,john novello,male
632546,andrew symington,male
4505198,andy hicks,male
4505197,bob brace,male
7471123,charlie harris,male
4505199,dave champion,male
4505194,jamie thorpe,female
4505193,liam danby,male
4505200,simon keates,male
4505196,simon spanner,male
703488,roger döring,male
1318773,aka,unknown
510175,dave easley,male
345417,johnny folarin,male
7384030,paul baylis,male
309012,maulawi,unknown
2128202,andrew scott potter,male
349912,diane cunningham,female
349911,jim cailen,male
349916,joyce major,female
376213,michael fuller,male
349910,silas king,male
1794375,alberto popolla,male
2051990,errico de fabritiis,male
2008610,gianfranco tedeschi,male
478112,rolf malm,male
1650178,apostolos sideris,male
5456453,berkan tilavel,male
1889063,kaidoh,unknown
533564,charles mccampbell,male
533565,todd parsnow,male
2031388,saffet gündeger,male
917001,luc plouton,male
6143731,marcin & bartłomiej oleś duo,male
376687,moussa cissokho,male
653540,harri merilahti,male
572794,electric outlet,unknown
3027642,tom aeschbacher,male
4152826,angela decristofaro,female
1856944,gareth jiffeau,male
1045933,juan valoaz,male
362515,noel mcghie,male
1272057,neil charles,male
2082013,planeta imaginario,unknown
2999195,eneko alberdi laskurian,male
2960563,guillermo villa valdés,male
2999199,hermann bauerecker,male
2999200,marc capel nadal,male
2999196,the-hien trinh,unknown
2999193,vasco miguel trilla gomes dos santos,male
708331,ladji camara,unknown
2961392,neal boyer,male
4040542,susi o'neil,female
3080553,gregory j. del deo,male
1994766,axel skalstad,male
3723006,tom hasslan,male
1405431,al di meola project,male
2170129,jerzy bojanowski,male
947449,mirosław michalak,male
1996609,zdzisław śróda,male
577882,jack dejohnette's special edition,male
5841584,james brandon lewis trio,male
2726356,anthony pirog,male
1357509,richard young,male
4409109,jeannie scofield,female
297978,robert bryant jr.,male
83725,meirelles e os copa 5,unknown
300156,luiz carlos vinhas,unknown
3410550,zepiss,unknown
1592053,edmony krater,unknown
3985918,eddy lebouin,male
4993776,filip augustt,male
3985917,freddy tisseur,male
4993774,jean-claude predantos,male
4837129,philippe kalifa,male
4993775,roseline pougeol,female
1346172,william fontaine,male
6360763,kristina ianatchkova,female
2220516,joseph rivera,male
2382661,augie alcaraz,unknown
1108984,eddie aparicio,male
301704,eddie cano,male
817293,paul lopez,male
1426846,ray rivera,male
272009,derrick youman,male
2269185,kaz tsuruta,unknown
272007,paul potyen,male
4930021,andrew wasylyk,male
487221,austin crowe,male
7909963,amanda whiting,female
78581,gav sutherland,unknown
12971547,nadav schneerson,male
357745,raul pineda roque,male
2468911,reuben gladwin,male
1053411,irany pinto,unknown
1726245,jorge luís maciel,male
361473,james jefferson,male
361828,william malone,male
349493,joe bushkin and his swinging strings,male
1740860,gina glass,female
1179154,kenny mcdougald,male
724066,sal gallina,male
739046,yolanda glass,female
2860793,takeshi inomata & sound limited,male
4282354,shigehito ohara,unknown
1071076,shigemichi domoto,unknown
978859,ed carson,male
1530090,dave clarke,male
1247213,julia seager-scott,female
344242,leon kingstone,male
937494,michael barth,male
706543,ric pettit,unknown
2744387,tyler chester,male
271660,magette fall,unknown
271661,mar gueye,female
527365,jeff raines,male
527368,rich vogel,male
1252993,carolyn byrd,female
922819,deborah burrell,female
606944,terry burrell,male
260901,wayne garfield,male
1071026,albert pradella,male
1751114,alfred banasiak,male
922444,franciszek górkiewicz,male
1751119,franciszek kowalski,male
1751118,henryk rzeźniczek,male
1751113,kazimierz morawski,male
1751117,pankracy zdzitowiecki,unknown
1751111,stanisław kowalczyk,male
1751115,szymon walter,male
314136,tadeusz szostak,male
1448640,wacław lesicki,male
1751112,władysław żurkowski,male
1751116,zdzisław przybyszewski,male
5616959,james toll,male
9733405,jenni curiel,female
3577727,jon visanj,male
1388186,linda kidwell,female
5156278,philip daish-handy,male
9733402,rob tuson,male
495613,stuart mccallum,male
681427,bernard thacker,male
681429,randolph peyton,male
383104,santo russo,male
1076317,chick corea elektric band ii,unknown
888684,eddie wright,male
1117251,dewey redman quartet,male
1143418,uncle moe's space ranch,unknown
712391,t.j. helmerich,unknown
796025,the sunrise orchestra,female
1084174,chris hart,male
852880,alex band,male
335005,the j.j. johnson sextet,female
12740735,carolyn v. crawford,female
923541,keith vreeland,male
1570003,agenor mendes,unknown
732870,hélio capucci,male
349088,viva voz,female
905028,bob zottola,male
5256568,anna dotsenko,female
4218566,ilja gussarov,male
8049975,kino toshiki,male
5532058,madis katkosilt,male
8049974,rauno vaher,male
12460657,valtteri laurell nonet,male
355419,antti rissanen,male
941906,david murray trio,male
951123,gene casey,male
489274,kenny schroyer,male
1494776,andrew hill quartet,male
2509155,andrew bessler,male
7048463,imn world,unknown
408263,marion brown septet,female
356442,frank strong,male
2322423,john graham davis,male
742700,andrew hill trio and quartet,male
1878986,dieter weberpals,male
2466078,mandi riedelbauch,female
3599209,manfred demetz,male
3599211,norbert kirchner,male
3599208,reinhold weberpals,male
880617,george v. johnson jr.,male
3397564,wade barnes,male
2348709,birgit binner,female
3761735,itiberê orquestra família,unknown
2594876,ajurinã zwarg,unknown
6825806,ana leticia,female
2594868,bernardo ramos,male
2594867,carol panesi,female
7199584,cristiano nascimento,male
7199580,georgia câmara,female
7199586,gláucia aguiar,unknown
6825805,isadora scheer,unknown
6825808,joana de castro,female
7199583,joão bittencourt,male
7199582,letícia malvares,female
6825803,luanda bem,unknown
7199581,luciano câmara,male
11175167,maria carolina,female
2594869,maria clara valle,female
2980779,mariana bernardes,female
5284887,mig martins,unknown
6812559,mingo leahy,unknown
7199585,pedro araújo,male
7199578,pedro paulo júnior,male
2594865,renata neves,female
5152731,roberto rutigliano,male
4394202,sidney herszage,male
7199579,tomáz lemos,unknown
2960829,vitor gonçalves,unknown
7116426,vitor medeiros,unknown
5565980,letieres leite & orkestra rumpilezz,unknown
1483094,andré becker,male
8388750,danilo brito,male
2668660,emerson taquari,male
3991620,felipe lisciel,male
8381475,fernando rocha,male
1201115,gabi guedes,female
2668659,gilmar chaves,male
1201079,guiga scott,unknown
4752918,hugo san,male
8826022,ícaro sá,unknown
2363793,joão teoria,male
8381460,jorge wallace,male
11279339,juracy almeida,unknown
12597518,kainã do jêje,unknown
8381463,leonardo rocha,male
12153571,luizinho do jêje,unknown
2744393,paulo andrade,male
8381472,rudney machado,unknown
8388738,tiago nunes,male
6630114,vinicius freitas,male
2080527,arne assmann,male
858222,mario anders,male
1077513,peter weiss,male
892598,simon weiss,male
2080526,uta schwede,female
1856947,bruno fedetto,male
407222,francesco boccuzzi,male
1012860,max rocci,male
407223,piero mangini,male
1231092,steve hamilton,male
1080276,henric strahl,male
2228309,jacob öhvrall,male
1643150,tony coote,male
1440512,spectrum,unknown
857128,sonny rollins & co.,male
13474687,enji,unknown
2444232,alan hodkinson,male
2452873,jenny fielding,female
2452869,jerry machutta,male
2452871,john hovell,male
2452872,steven durie,male
773767,lauren kinhan,female
263101,wolfgang dauner trio,male
728592,cephus mcgirt,unknown
728590,charles jefferson,male
1476901,margaret tynes,female
553565,ozzie bailey,male
967158,allan dangerfield,male
5850033,wildflower,unknown
286247,harry blazer,male
712590,byron allen,male
1405557,ted robinson,male
1104039,children of distinction,unknown
381661,darrell cox,male
1104040,kevin dugan,male
283800,napoleon m. brock,male
544599,rick culver,male
129347,ramon morris,male
277698,lloyd davis,male
2749769,giovanni liberti,male
2749771,massimo balla,male
811230,stefano sabatini,male
253202,ron selico,male
