"id","rank","rating","year"
2324994,3560,3.62,2009
665371,3567,3.54,1991
11633271,3568,3.57,2006
2690795,3569,3.86,1994
3685030,3570,3.85,1957
3222820,3571,3.62,1992
530300,3573,4.34,2001
1247197,3576,3.65,1995
3108320,3577,3.8,1977
8321954,3578,3.69,1992
14218287,3579,3.9,1976
3431751,3580,3.93,1991
8739803,3583,3.44,1991
3154532,3584,3.53,1988
6630007,3587,3.63,2000
2046958,3588,3.72,2008
4556212,3590,3.75,1986
5071574,3591,3.8,1957
1585374,3592,3.82,1971
1436629,3593,3.7,2007
8158608,3594,3.85,1963
6911301,3595,4.01,1972
1945002,3600,3.43,2004
7609652,3605,4.22,1974
6610984,3608,3.78,2003
11217142,3610,3.28,1988
1497957,3611,3.5,1987
9585486,3612,3.52,1998
603568,3614,3.7,1974
3958148,3615,3.72,1983
6538534,3616,3.79,1996
20170012,3618,3.69,2021
7471510,3619,3.73,2006
5725326,3620,4.13,1964
1168992,3623,3.57,2005
6896383,3624,3.76,1995
1066710,3625,4.04,2002
8237221,3627,3.46,2015
9984421,3628,3.14,1985
3682308,3632,3.74,2004
2950246,3633,4.04,1975
11841656,3636,3.67,2015
11672634,3638,3.42,1980
1180910,3640,3.84,2007
16022617,3641,4.12,1982
4760039,3642,4.07,1969
7156846,3643,3.6,1986
1436976,3644,3.62,1993
2509630,3645,3.65,1995
4760870,3646,3.75,2005
13394406,3647,3.74,2011
11335775,3648,3.5,2017
2409409,3649,3.65,1992
2094739,3650,3.75,1974
19114414,3651,3.29,2021
5173850,3653,3.79,1960
6220102,3655,3.83,1992
21743539,3656,3.32,2022
2054947,3657,3.74,2003
5160457,3658,3.75,2003
12244213,3659,3.96,1988
396128,3661,3.35,1988
15196314,3662,3.44,2004
1426399,3663,3.49,2004
11244383,3664,3.56,2014
7937276,3665,3.63,2020
9321419,3668,3.95,1991
2373456,3669,3.75,2004
6426884,3672,3.83,1940
2652535,3673,4.02,1988
2542767,3674,3.4,2010
25990561,3675,3.68,1996
1284906,3676,3.65,1998
1372705,3677,3.77,2006
9844457,3678,3.81,2016
8932871,3680,3.86,1996
10977707,3681,3.89,2008
12490105,3682,3.92,1953
2581040,3683,3.84,1987
8802331,3686,3.46,1998
3804767,3687,3.75,1958
5290568,3688,3.8,2013
5305851,3689,3.79,1975
1005071,3691,3.81,1973
3063401,3692,3.3,2001
3054916,3693,3.39,1973
14252252,3695,3.61,2019
12901432,3696,3.83,1990
9547467,3697,3.94,1990
769562,3698,3.83,1963
2688183,3699,3.41,1999
7257939,3701,3.54,2011
1038392,3702,3.53,2000
2436623,3704,3.75,1954
3220205,3706,3.87,2007
4105861,3707,3.88,2015
22977113,3709,3.13,2021
1936655,3711,3.63,1970
4246999,3712,3.6,1989
8671865,3713,3.63,1994
2096414,3714,3.6,1947
1995266,3716,3.65,1995
5160221,3717,3.58,2009
2802629,3719,3.82,1961
2965064,3721,3.76,1992
4403155,3723,3.28,2000
6047750,3724,3.72,1997
1524078,3728,3.38,2007
18524341,3731,3.81,2020
4983401,3733,3.55,1995
1695788,3734,3.7,1968
14261928,3735,3.95,1988
4223776,3736,4.15,1994
5840794,3737,3.36,2014
1693951,3738,3.4,1992
3148873,3739,3.61,2015
10043002,3742,4.23,1985
2096414,3743,4.25,1990
998629,3745,3.53,1988
5578783,3746,3.58,1987
6240474,3750,3.41,2014
1965958,3751,3.59,1997
1725982,3752,3.77,1969
7992791,3754,3.79,1987
6421796,3755,3.7,2017
2026967,3756,3.82,1983
14087535,3757,3.47,1992
1429669,3758,3.94,2006
4665405,3759,4.07,1990
2585515,3762,3.93,1966
884235,3765,3.5,1959
4532148,3767,3.51,1994
138096,3768,3.7,1979
3256903,3769,3.82,2004
3636888,3770,3.82,2004
3327724,3771,3.8,1994
2371439,3772,3.77,1999
4274539,3773,3.94,1996
2576573,3774,4.18,2003
22590524,3775,3.29,2022
6085333,3776,3.67,2007
3253949,3778,3.75,2006
1458862,3779,3.81,2002
24509894,3781,3.21,2022
1108090,3783,3.42,1982
16077536,3784,3.51,2020
3357234,3785,3.6,1994
1516463,3787,3.76,1964
7498702,3788,3.75,1983
11926615,3789,4.07,2001
9821428,3790,3.68,1991
6426884,3791,3.9,1973
969786,3794,3.37,2002
3456862,3795,3.35,2012
5433356,3796,3.95,1999
1000208,3797,3.48,1969
5644109,3798,3.5,2007
2000857,3801,3.66,2005
8741183,3802,4.01,1995
1616494,3803,3.27,1995
2151729,3806,3.74,1957
8124081,3810,2.95,1956
14433915,3812,3.62,2019
1388914,3814,3.64,2004
2286343,3815,3.93,1952
7094202,3816,3.55,1995
2945941,3817,3.62,1991
3933503,3818,3.84,1959
2353017,3821,3.75,1976
15523212,3822,3.79,1990
2296084,3823,3.95,1964
11228306,3824,3.39,2017
1655652,3825,3.83,1986
21714247,3828,3.71,2021
9675343,3829,4.05,1984
18759475,3831,3.55,2020
2477009,3832,3.61,1989
2993256,3833,3.79,1951
1411472,3834,3.81,1982
7734764,3835,3.84,1957
4223776,3837,3.92,1969
1020402,3839,3.98,1994
27029073,3840,3.2,2016
1166013,3842,3.49,2000
3599383,3843,3.49,2012
7950216,3845,3.33,2000
2606330,3846,3.49,1989
3267563,3847,3.52,1996
3671689,3848,3.45,1990
3248825,3849,3.56,2009
13848076,3850,3.65,1968
628478,3851,3.61,1986
11795309,3852,3.6,2017
3189689,3853,3.69,1993
1081672,3854,3.05,2007
1545596,3855,3.56,1992
1488037,3856,3.61,1981
13204429,3857,3.71,1937
1724595,3860,3.77,2001
1018617,3862,3.98,1999
8227787,3863,3.93,2002
26403464,3864,3.28,2017
1322874,3867,3.67,2006
2907142,3868,3.67,2004
2460684,3869,4.02,1988
4407949,3870,3.36,2008
22649483,3871,3.32,2019
2362394,3874,3.98,2003
2604998,3875,3.96,1964
3571183,3876,3.12,1999
1706672,3877,3.17,1972
4771470,3879,3.7,1986
1143438,3882,3.71,2000
9971784,3884,3.86,1992
1411243,3885,4.02,1997
748321,3886,3.37,2003
9559991,3888,3.81,2015
16479834,3890,3.24,2012
2568519,3891,3.3,2007
8850689,3892,3.36,2016
9777920,3893,3.68,1993
12275937,3894,3.45,1999
3702112,3895,4.27,1968
1147772,3898,3.65,2008
1680733,3900,3.89,2010
4273907,3901,4.05,1996
3096580,3902,3.55,1992
1248813,3903,3.78,1990
5658377,3904,3.94,2016
20924107,3905,4.0,2021
6003315,3908,3.86,1963
2065228,3909,3.03,2009
1028234,3913,3.72,2007
5555798,3914,3.69,1995
5166327,3915,3.83,2007
8213918,3916,3.86,1994
4760039,3918,3.99,1984
9338079,3919,3.15,2016
12863485,3923,3.42,2000
1224379,3924,3.51,2000
2435022,3928,3.7,2004
1230079,3930,3.8,1993
9572881,3931,3.9,1996
5631769,3932,3.97,1981
1989363,3933,3.41,1983
2820226,3935,3.94,2008
4808398,3939,3.48,1995
6751605,3940,3.67,2000
1261563,3941,3.55,1995
9579458,3942,3.69,1968
4927898,3943,3.68,2009
8048325,3944,3.8,1999
20539291,3946,3.38,2021
3582509,3947,3.42,1991
1410184,3952,3.72,2000
2193514,3954,3.22,2008
4014516,3955,3.28,2012
1127019,3956,3.44,2007
9136317,3957,3.56,1987
3730847,3961,4.05,1993
8362110,3963,3.78,2004
3550729,3964,3.76,2008
1171248,3966,2.82,1980
2555089,3968,3.33,1987
3611611,3970,4.11,1973
2120516,3971,3.59,1964
3755109,3973,3.59,1986
9203410,3974,3.69,1989
23199515,3975,3.71,2022
5315404,3976,3.8,1973
14284289,3977,3.86,1957
1164097,3978,3.96,2007
5321847,3980,3.42,2014
284439,3981,3.54,1969
4236963,3983,3.53,1993
3658952,3984,3.59,1990
3130380,3985,3.97,1999
6065950,3986,3.73,2007
9944533,3987,3.71,1995
10260436,3990,3.53,2019
5248499,3991,3.55,2013
1311301,3993,3.82,1992
1062069,3994,4.2,1994
14000525,3998,3.65,2019
14618450,3999,3.6,2022
2953591,4001,4.0,1986
6735542,4002,3.27,1999
2016856,4003,3.29,1988
1226304,4004,3.46,1990
16022617,4006,4.02,1998
17544181,4008,3.36,2019
8286398,4009,3.43,2014
14190609,4010,3.59,1990
4529651,4012,4.02,1988
23188436,4013,3.36,2022
1876082,4014,3.42,1998
3154906,4015,3.5,1995
9946232,4018,3.28,2016
12376984,4021,3.47,2018
3315969,4022,3.55,1980
2569485,4023,3.59,1994
4102759,4024,3.67,2000
5191689,4025,3.33,2013
3991370,4027,3.55,1969
3507523,4028,3.59,2007
8113167,4029,3.52,2006
3891763,4031,3.86,1986
7774862,4033,3.45,2015
13778199,4037,3.22,2019
3536013,4038,3.56,2009
10741826,4041,3.48,1997
7989971,4042,3.6,1985
4283547,4043,3.83,1987
1379716,4044,3.61,1990
6016268,4045,3.81,2012
5128863,4047,3.95,2011
8540082,4048,3.81,2001
703164,4049,3.5,2001
5058332,4051,3.64,1990
14675597,4053,3.23,2008
14121491,4055,3.69,2018
12524051,4056,3.76,2009
7994013,4057,3.79,2013
4348911,4058,3.83,1994
4273907,4059,3.86,1994
5197053,4061,3.47,2011
2494797,4062,3.88,1987
1228003,4063,3.83,1995
7732050,4065,3.86,2018
1527031,4068,3.96,2001
5161030,4069,4.07,1966
12600449,4072,3.33,2022
1388582,4073,3.47,1993
3847647,4074,3.51,1978
3272046,4075,3.55,2008
3722110,4077,3.67,1993
4726927,4079,3.82,1988
8443944,4082,3.39,2000
3985321,4089,4.05,1986
869101,4090,3.48,1985
4429155,4091,3.75,1991
2513869,4094,4.29,1961
1499620,4095,3.15,1980
10528432,4096,3.39,1973
2303990,4097,3.56,1972
3445059,4098,3.56,2000
23137943,4101,3.74,2019
10061625,4102,3.9,2006
8551462,4103,4.07,2001
19094683,4106,3.47,2021
1024561,4108,3.34,1970
6115908,4109,3.47,2000
5114190,4110,3.64,2011
3727617,4111,3.7,2003
9966975,4113,3.84,2001
5822086,4114,4.0,1989
1242292,4118,3.39,1976
1873893,4119,3.52,1979
1054060,4120,3.55,1993
14311920,4121,3.54,2019
2022586,4123,3.53,1995
8749079,4125,3.67,1965
1945094,4126,3.18,1978
8246972,4128,3.65,2006
9974075,4129,3.7,1982
2245432,4131,3.37,1984
5233502,4134,3.3,1993
2534407,4135,3.39,2002
11862455,4136,3.46,2018
4147366,4138,3.88,2001
1942466,4139,3.96,1977
1122949,4143,3.46,1977
15670916,4144,3.76,2018
10126936,4145,3.78,1995
2392150,4146,3.79,1963
5587766,4150,3.45,2006
1450368,4151,3.78,1993
251342,4153,3.3,2004
3369290,4156,3.48,2012
2990402,4161,3.96,1970
5912964,4162,3.95,1992
8240400,4163,3.96,2006
3714470,4164,3.66,2001
8275391,4165,3.72,1956
11800992,4166,3.66,2005
1754564,4169,3.25,2006
1042591,4170,3.37,2002
3227016,4171,3.44,2007
8625514,4173,4.07,1997
1012795,4175,3.39,1989
3753245,4177,3.5,1924
1653461,4178,3.94,1976
3726414,4179,3.95,1982
5185213,4180,4.04,1988
3549016,4181,3.93,1961
4245448,4182,3.89,1997
3885084,4185,3.56,2012
1554564,4186,3.65,1997
3730979,4187,3.36,2009
12566677,4190,3.62,2018
15545541,4191,4.01,1995
20389351,4192,3.6,2021
2117560,4193,3.79,2012
5246384,4194,3.83,1993
3912220,4195,3.92,1961
3765959,4196,3.29,2007
2642028,4197,3.49,2014
3220402,4199,3.64,1994
4669439,4200,3.56,1990
1915078,4201,3.77,1996
1552893,4202,3.92,1987
5000319,4204,3.71,1971
11726087,4205,3.9,1994
4317597,4206,3.77,1992
14491862,4208,3.93,2003
25041445,4209,3.41,2019
15183779,4211,3.88,1991
3795650,4215,4.02,1985
23114480,4216,3.99,1991
6572095,4217,3.69,1992
1664638,4218,3.7,1993
1516723,4219,3.69,1995
4411825,4221,3.84,2007
1569002,4222,3.87,1989
1598069,4224,3.29,1965
5199273,4227,3.64,1979
6718555,4229,3.65,2012
13229577,4231,3.61,2012
8052030,4232,3.31,2016
14627818,4233,3.23,2020
3756017,4234,3.84,2003
4436866,4235,4.23,1979
952777,4240,3.65,1999
2485156,4241,3.74,2001
11673395,4243,3.21,1992
1578710,4244,3.53,2001
6051587,4245,3.66,1987
3365873,4246,3.88,2004
3681854,4248,3.69,1989
3664623,4249,3.86,1983
6628286,4250,3.93,1996
3474993,4253,3.63,2008
1191393,4255,3.76,1972
13669164,4256,3.74,2019
2036094,4257,3.85,1985
15838816,4261,4.25,1979
9491934,4263,4.04,1997
20961640,4264,3.58,2021
1450387,4265,3.57,2020
22435654,4266,3.62,2022
5304885,4268,3.89,2002
3474684,4269,3.9,1992
22605593,4271,3.37,2022
6791724,4274,3.86,1958
3985826,4276,3.68,1990
13099180,4277,3.83,2018
7080906,4280,3.66,1999
5984662,4282,3.86,2006
9663078,4283,3.84,2016
13060189,4287,3.64,1991
1269389,4289,3.62,2007
11503020,4290,3.6,2017
4798347,4291,4.33,1976
12524051,4292,3.76,2018
1252161,4295,3.51,2008
7075984,4296,3.52,2012
5946899,4298,3.63,2002
9646589,4300,3.8,1996
1221129,4301,3.77,1974
6093189,4303,3.4,2014
5160237,4304,3.47,2008
4936153,4306,3.49,2013
9729268,4308,3.58,2004
4223776,4309,3.81,1959
3155315,4310,3.72,2009
3719680,4311,3.34,2010
1291560,4313,3.81,2001
806561,4314,3.86,1983
3210112,4316,3.85,1986
5111236,4317,4.01,1985
7257939,4318,4.25,1983
9759578,4320,3.29,2016
9906737,4321,3.39,2017
18345169,4322,3.48,2021
2408703,4323,3.58,2004
15079008,4326,4.06,1967
13819388,4327,3.35,2019
4218576,4330,3.76,1980
9900951,4331,3.8,1984
2118853,4332,3.75,2000
12564718,4334,3.62,2005
3734766,4336,3.8,1993
13496113,4337,3.88,2007
9089692,4338,3.86,2010
3444101,4339,4.1,1981
19962457,4340,3.54,2021
7374291,4341,3.63,1995
4983400,4342,3.51,1995
28775989,4343,3.52,2023
17626795,4345,3.72,2004
14433915,4349,3.42,2019
8625845,4351,3.55,2009
8198674,4352,3.53,2015
2238514,4353,3.74,1972
8377795,4354,3.9,2000
853699,4355,3.0,1977
5326224,4359,3.76,1982
1951333,4363,3.83,1993
4760039,4364,3.89,1966
1488424,4368,3.5,2002
5975667,4369,3.54,1989
26648354,4373,3.19,2023
4718862,4374,3.56,2002
3230222,4377,3.55,2011
7541445,4378,3.73,2015
9984836,4379,3.38,1995
6675511,4381,3.62,2002
1228595,4382,3.8,1969
8638348,4383,3.85,2000
7257939,4385,3.98,1990
10390955,4387,3.63,1990
4085015,4391,3.83,1976
6279431,4392,3.98,1971
4158928,4393,3.92,1991
14433915,4394,3.57,2019
4879823,4395,3.77,1992
22517720,4396,3.06,2022
6388670,4399,3.54,1989
3110434,4401,3.84,1978
13777245,4404,3.57,2019
3152765,4406,3.87,1982
2468017,4407,2.89,2015
4070395,4409,3.45,2012
236545,4411,3.23,1996
9666158,4413,3.8,2007
2562761,4414,3.86,1982
3700794,4417,3.39,2006
11010862,4418,3.49,1961
9612343,4422,3.85,1984
2545423,4423,4.13,1973
5574405,4424,3.54,1971
4310838,4425,3.65,2000
4751303,4426,3.64,1966
2503374,4427,3.76,2004
9453438,4428,3.65,2016
15293177,4429,3.64,2020
6636464,4430,3.75,2012
1706076,4431,3.76,1981
4640947,4432,3.8,1997
1005071,4433,3.97,1987
6607249,4434,4.06,1966
1366041,4435,4.15,1972
12058662,4437,3.29,2018
1777868,4439,3.34,2000
7894448,4440,3.52,1989
15435233,4443,3.79,2009
10116111,4444,3.19,2017
17600569,4447,3.36,2006
1660129,4451,3.75,1994
5347708,4452,3.8,2008
3631767,4456,3.83,2012
5184521,4457,3.98,2006
27113922,4458,3.64,2023
8363322,4459,3.79,2014
4223776,4460,3.82,1984
9632888,4461,3.92,2010
7151169,4462,4.07,1983
1895395,4465,3.3,2000
4633672,4467,3.62,1999
10520429,4468,3.99,2017
13113398,4472,3.72,1998
2743625,4473,3.59,2007
1553162,4475,3.57,2000
1267128,4476,3.6,1979
3307663,4477,3.83,1998
1575549,4478,3.27,1996
906040,4480,3.52,1998
2820419,4481,3.54,1950
2067945,4482,3.57,1992
1340600,4483,3.6,2004
1102307,4485,3.77,1997
11967139,4486,3.84,1990
4718923,4487,3.93,1987
5219655,4488,4.03,2002
7859,4489,3.18,1973
6755395,4490,3.53,1999
20949418,4491,3.58,2012
4840800,4492,3.6,2011
16158012,4493,3.2,2020
5144330,4494,3.37,2010
8857783,4495,3.64,2015
7148644,4497,3.65,1992
5219655,4498,4.01,1971
1045232,4499,3.91,1986
2135176,4500,4.12,1979
5540223,4502,3.99,1983
6140977,4505,3.74,1959
5453387,4506,3.77,1993
2412878,4508,3.88,1999
13264777,4510,3.64,2011
3181777,4511,3.69,1990
3560085,4512,3.94,2003
4517915,4513,3.34,1993
7170701,4514,3.45,2014
9190939,4517,3.92,1967
1094522,4519,3.35,1996
7119504,4521,4.12,1960
26091262,4522,3.61,2008
8928471,4523,3.81,1994
13278172,4526,3.55,2004
2637371,4527,3.71,1990
4445278,4529,3.85,1976
7717308,4530,3.81,1987
13250207,4531,4.22,2013
3223847,4532,3.49,1991
8658650,4535,3.82,1987
7237773,4538,3.62,1995
6924334,4539,3.77,2014
8603213,4541,4.12,1990
885365,4542,4.03,2009
11084177,4545,3.59,2017
2396724,4546,3.83,1976
5434973,4547,3.79,2010
364648,4549,3.57,1991
3664623,4552,4.41,1990
4931387,4553,3.3,2013
3128010,4554,3.32,2011
2453439,4556,3.73,2006
6896383,4557,3.66,2012
4224312,4559,3.88,1966
10993471,4561,3.5,2006
14018544,4562,3.76,2001
3547640,4563,3.8,2009
1914465,4564,3.87,1999
1818574,4565,4.05,1993
4237156,4566,3.97,1999
4449413,4567,3.61,2003
3468483,4569,4.31,1992
1171248,4570,3.34,1989
966788,4571,3.31,1994
7157117,4575,3.79,1966
3171181,4576,3.9,1965
1634932,4577,4.11,1996
6043686,4578,3.08,2008
6064662,4579,3.19,2017
3099566,4580,3.59,1993
9005881,4581,3.79,2016
4374241,4582,3.83,2001
7197263,4584,3.24,2015
3399616,4585,3.62,1976
12919747,4586,3.58,2012
13588857,4587,3.27,2019
14886796,4589,3.47,1998
4157426,4590,3.81,1984
1179247,4593,3.98,2000
2597922,4594,4.14,1981
8158345,4596,3.69,2001
3357320,4597,3.84,1992
3274706,4598,3.87,1979
5513137,4600,3.05,1978
25917463,4602,3.35,1999
1445107,4603,3.85,2013
1766067,4607,3.68,1950
13701883,4608,3.69,2019
3226060,4609,3.68,2000
18520963,4610,3.78,2021
900834,4612,3.37,1987
5242232,4613,3.39,2012
12785149,4615,3.45,1995
8519685,4616,3.6,1995
1013215,4617,3.69,2020
8601513,4618,3.93,2002
1377573,4619,3.53,1996
12379270,4621,3.92,2001
3470814,4622,3.87,2008
1902365,4624,4.09,1970
1032404,4625,4.15,1993
8141808,4626,3.17,2012
26504555,4628,3.49,2022
2034259,4629,3.51,2003
26338931,4630,3.58,2021
7708772,4632,3.77,1995
12664136,4633,3.78,2014
4096430,4634,3.3,2012
4313459,4635,3.66,1997
27808743,4636,3.43,2020
1915710,4638,3.52,2001
5912964,4639,3.64,1991
7657979,4640,3.74,1984
2313289,4641,4.08,1987
6359636,4644,4.01,1966
772148,4645,3.35,2018
3465876,4646,3.56,1987
8566758,4648,3.75,1988
2132418,4649,3.53,1997
9923261,4650,3.56,1994
1339021,4651,3.54,2003
20763970,4652,3.47,2021
2419709,4653,3.73,1976
920341,4654,3.81,1972
4713292,4656,3.94,1985
2554796,4657,3.86,2002
2096414,4658,4.24,1965
1164106,4662,3.5,2007
8588447,4663,3.61,1999
1011031,4664,3.62,1964
1699763,4665,3.67,1976
2855761,4666,3.74,1955
9480071,4667,3.73,2005
1003226,4671,3.55,2001
6477926,4672,3.6,1970
8472710,4673,3.65,1986
5634827,4674,3.84,1980
3617035,4676,3.72,1988
3061683,4677,3.78,1969
12745618,4678,3.75,2005
8516891,4680,3.17,2016
3828611,4681,2.97,1995
974892,4682,3.04,2001
1144439,4683,3.12,1999
1174748,4684,3.55,1998
2216788,4685,3.79,1958
2042352,4687,3.96,1992
7886302,4688,3.79,1979
4300343,4691,3.51,2012
2117560,4692,3.61,1964
3682308,4693,3.69,2007
1673070,4694,3.69,1997
16022617,4697,3.89,2001
2054063,4698,3.96,1990
1662119,4699,4.02,1986
1005800,4700,4.03,1999
3806948,4703,3.47,2003
10791293,4705,3.66,1990
8302506,4707,3.75,1995
541144,4708,3.74,1994
3472980,4709,3.84,1953
17060964,4710,3.92,1964
4039657,4711,3.85,1986
1255769,4713,3.22,1989
10238956,4715,3.5,2017
16157880,4716,3.51,2020
16325565,4719,3.59,1993
5451073,4720,3.98,1956
1238126,4721,3.38,2007
1225932,4722,3.59,1998
3630301,4723,3.89,1985
3180537,4726,3.73,2000
1361464,4728,3.18,2008
538183,4729,3.49,2000
6421796,4730,3.74,1993
28608313,4731,3.72,1994
3256203,4732,3.87,1986
2627906,4734,4.27,2004
3863200,4735,3.34,1959
2154216,4736,3.98,2002
7013214,4740,3.34,2015
3722110,4741,3.47,2014
9587888,4742,3.59,2009
5718202,4743,3.68,2005
3232264,4744,3.76,1983
8263982,4745,3.69,1992
3262641,4746,3.69,1999
7753436,4747,3.99,1984
5220456,4748,3.3,2010
5790391,4750,3.75,1950
3223654,4751,3.75,1966
991620,4753,3.76,2001
5316070,4754,3.56,2005
15079008,4755,4.3,2004
2884159,4757,3.35,1995
8200990,4758,3.41,2006
2532195,4761,3.58,1990
25249279,4762,3.61,2019
2384476,4763,4.08,1959
1332203,4766,3.34,1994
3692423,4767,3.61,1984
2712440,4768,3.79,1986
8335744,4769,3.88,1995
4163185,4770,3.86,2012
7670649,4772,3.67,1993
9696716,4773,3.99,1990
2130594,4774,3.32,2005
8616641,4777,3.45,1995
3260214,4778,3.49,2011
3231933,4781,3.66,1997
3034892,4782,3.47,2013
14164163,4785,3.48,2019
3474684,4786,3.5,1986
712382,4787,3.58,1998
3934198,4788,3.61,2008
1308797,4789,3.65,2004
11710556,4790,3.81,2018
2538217,4793,3.77,2000
1606079,4794,3.9,1957
7536900,4795,3.39,2002
1473034,4798,3.13,1982
3781215,4804,3.83,1988
9919392,4806,3.47,1980
1512841,4807,3.45,1999
3330668,4808,3.47,2008
2863342,4809,3.47,2000
1187008,4812,3.84,1969
2366425,4813,3.8,2004
14960473,4814,3.84,1987
4402424,4816,4.1,1970
3519724,4817,3.64,1979
8563158,4820,3.94,1992
1488586,4822,3.47,1993
10115246,4825,3.61,1999
559807,4826,3.95,1990
14838757,4828,3.46,2020
2975233,4831,3.87,1983
6689911,4832,3.89,2003
3340283,4834,3.88,1975
2855374,4835,4.05,1962
1163535,4836,3.05,1971
11029873,4839,3.76,1992
12237508,4840,4.06,1972
1340437,4841,3.47,2006
3558383,4843,3.8,1989
2734770,4844,3.87,1990
2589917,4845,3.63,1997
2220110,4846,4.07,1985
1093256,4847,3.54,1970
5326091,4848,4.28,1994
3327616,4850,3.63,2006
23596625,4853,3.98,1975
1881197,4854,3.86,2018
2974436,4855,4.07,2002
24743555,4857,3.43,2022
7319777,4858,3.83,1997
3395740,4859,4.13,1983
1339382,4861,3.37,2007
4165160,4863,3.81,1966
6839525,4864,3.89,1972
1502103,4866,3.46,2002
4646318,4867,3.53,2011
7878557,4868,4.1,2005
11724644,4869,4.12,1999
3410046,4870,3.61,1996
5615908,4871,3.64,2012
9825394,4872,3.67,1999
4321771,4873,3.77,1959
4095579,4874,3.82,2000
4556212,4875,3.78,2012
9900930,4876,2.32,1998
5578264,4878,3.36,1960
8157846,4879,3.43,1973
5585451,4880,4.12,2000
5717078,4881,3.47,2000
3573678,4883,3.66,1999
4793877,4884,3.53,1968
5815645,4885,3.43,2014
2360579,4886,3.49,2002
2362954,4889,4.1,1994
11511157,4896,3.05,2018
3909110,4898,3.64,1983
5538691,4899,3.68,2001
11795309,4900,3.72,2018
7624361,4902,3.4,2010
3587374,4903,3.4,2010
3028538,4904,3.51,1995
14284289,4906,4.05,2000
4681543,4907,4.1,1984
3623679,4908,3.25,2012
438034,4910,3.64,2001
10419225,4911,3.61,2017
8560132,4912,3.87,1988
9780244,4915,3.9,2001
16301355,4917,3.64,2020
4623936,4918,4.12,1999
5240343,4919,2.92,2013
219347,4920,3.19,2001
24926402,4923,3.32,2022
4637430,4924,3.48,2001
15741511,4926,3.73,2017
1012434,4927,3.37,1995
15079008,4928,3.49,1925
4758514,4932,3.85,1977
1512133,4933,3.83,2006
1719318,4934,3.93,2007
11728528,4935,3.89,2017
725628,4937,3.33,1972
4429243,4939,3.73,1990
3682308,4940,3.78,1997
26822849,4941,3.22,2023
1972838,4942,3.56,1970
2808198,4944,3.71,1998
20235682,4945,3.88,1962
9038821,4946,3.98,1999
1752284,4949,3.59,2002
2498792,4953,3.6,2007
12503888,4954,3.57,2016
3307579,4955,3.64,1994
13125394,4956,3.81,1997
22389343,4957,4.21,1991
3503275,4958,3.53,1947
14717769,4959,3.45,2020
24365495,4960,3.59,2021
15417863,4961,3.74,2006
3465316,4962,3.97,1963
1672517,4963,3.92,1983
13615903,4965,3.17,2019
12490105,4967,4.01,1953
22818911,4968,3.48,2021
1668175,4970,3.8,1969
6169192,4971,3.6,2009
6203357,4972,3.98,2000
8924742,4973,3.49,1987
18064714,4975,3.66,2001
13708337,4978,3.75,2019
25166317,4979,3.79,2022
4691717,4980,3.95,2004
818914,4981,3.38,2000
1226446,4983,3.98,2001
971433,4984,3.22,1968
920627,4987,3.66,1976
5995188,4988,3.62,2020
5245929,4989,3.61,2003
2389020,4990,3.74,1995
1432996,4991,4.27,1977
2605662,4993,3.68,1990
2566120,4994,3.72,2003
7398428,4996,3.65,1997
11021274,4999,3.7,2005
1274453,5001,3.83,2000
3961117,5003,4.23,None
4089492,5006,3.58,1971
8304683,5007,3.73,1989
4033234,5008,3.9,1992
3488527,5009,3.86,2006
8475533,5010,3.47,2015
12956984,5011,3.7,2018
7516630,5016,3.76,1965
5686454,5017,3.85,2004
6135552,5018,3.46,1987
1330248,5020,3.51,2003
9446602,5024,3.72,1976
8763988,5025,3.68,1995
4901576,5026,3.98,2001
3556884,5027,4.27,1957
16641186,5029,3.28,2020
9879164,5030,3.43,2010
11789967,5032,4.13,1982
9679861,5033,3.66,1989
1706096,5034,3.74,1984
2800822,5037,3.36,2005
7911765,5038,3.48,1986
