887121,Joe Muranyi,1928,1,United States
946351,Jorge López Ruiz,1935,1,Argentina
519138,Alfredo Remus,1938,1,Argentina
1481875,Gregorio Golinsky,,1,Argentina
1048678,Gustavo Bergalli,1940,1,Argentina
1595489,José Tcherkaski,,1,Argentina
2405484,Osvaldo Acedo,,1,Argentina
1570166,Pocho Lapouble,1942,1,Argentina
130489,Alphonse Mouzon,1948,1,United States
1015152,Elvin Campbell,,1,United States
59694,Clark Terry,1920,1,United States
47832,Ernie Henry,1926,1,United States
192126,Oscar Pettiford,1922,1,United States
384914,Creed Taylor,1929,1,United States
34470,Roy Haynes,1925,1,United States
144481,Grachan Moncur III,1937,1,United States
1630956,"Alfred Bennett Spellman, Jr.",1935,1,United States
471462,Pete La Roca,1938,1,United States
5422,Steve Kuhn,1938,1,United States
272887,Dave Burrell,1940,1,United States
33945,Herbie Mann,1930,1,United States
144226,Linda Sharrock,1947,2,United States
356813,Milford Graves,1941,1,United States
1014678,Norris Jones,1940,1,United States
1595240,Richard Pierce,1959,1,Fort Lauderdale
1014682,Ted Daniel,1943,1,United States
9093,John Zorn,1953,1,United States
11731,Bill Frisell,1951,1,United States
240365,Bob Ludwig,1945,1,United States
70492,Fred Frith,1949,1,United States
42651,Joey Baron,1955,1,United States
9839,Naked City,1988,,United States
481026,Robert Hurwitz,,1,United States
252563,Roger Moutenot,,1,Nashville
7426,Wayne Horvitz,1955,1,United States
1575050,Weegee,1899,1,United States
47955,Kenny Dorham,1924,1,United States
8815,Dexter Gordon,1923,1,United States
1104444,Jacques Lubin,1920,1,France
187862,Kenny Drew,1928,1,United States
92544,Niels-Henning Ørsted Pedersen,1946,1,Denmark
305409,Al Schmitt,1930,1,United States
1164514,Brad Kanawyer,,1,United States
363817,Doug Sax,1936,1,United States
372999,Eliot Zigmund,1945,1,United States
1018408,Helen Keane,1923,2,United States
305408,Tommy LiPuma,1936,1,United States
746161,Barry Altschul,1943,1,United States
1138719,Kurt Rapp,,1,Germany
249041,Manfred Eicher,1943,1,Germany
2390577,Martin Wieland,,1,Germany
1081524,Danny Bowens,,1,United States
2263206,Delbert Taylor,,1,United States
