id;genres
60220;jazz-funk,jazz,big band,acid jazz
5614;jazz,big band
10846;jazz,big band
10847;jazz,big band
5528;nan
10854;nan
5524;nan
5520;nan
10857;nan
10858;nan
10859;nan
10860;nan
10861;nan
10865;nan
10867;nan
489;jazz-funk,crossover jazz,jazz fusion,jazz,post-bop
10884;crossover jazz,jazz,post-bop
10885;crossover jazz,jazz,post-bop
10886;jazz fusion,hard bop,jazz,post-bop
4072;crossover jazz,bebop,hard bop,latin jazz,jazz fusion,big band,jazz
10893;free jazz,jazz fusion,hard bop,post-bop
10894;jazz fusion,hard bop
10899;hard bop,post-bop
10900;hard bop,post-bop
10901;hard bop,jazz,afro-cuban jazz,post-bop
10902;nan
10905;nan
10906;nan
10907;nan
2412;nan
2411;nan
10913;nan
10914;nan
10915;nan
10924;nan
10925;nan
10916;nan
10927;nan
10928;nan
10929;nan
10930;nan
10931;nan
59572;nan
10933;nan
10934;nan
10936;nan
10937;nan
10938;nan
10939;jazz
10940;nan
10941;nan
10942;nan
10943;nan
10944;nan
10945;crossover jazz
10947;nan
10952;nan
10953;nan
10946;nan
10955;nan
10956;nan
11011;nan
11020;nan
11021;nan
11022;nan
11023;nan
11024;nan
2926;jazz-funk,big band
11014;nan
11026;nan
11027;nan
2932;jazz-funk,big band
11029;nan
11030;nan
9968;nan
9970;nan
9971;nan
9972;nan
3012;nan
9985;nan
9986;nan
9987;nan
3018;nan
9989;nan
9991;nan
9998;nan
9999;nan
10000;nan
10001;jazz-funk,jazz fusion,acid jazz
10002;nan
3015;nan
7329;nan
7332;nan
10007;nan
10008;nan
10009;nan
7334;nan
7326;nan
10012;nan
10013;nan
1104;jazz
58126;nan
58127;nan
8760;nan
10043;nan
10044;nan
10045;nan
10046;nan
10049;nan
10050;nan
10051;nan
10052;nan
10053;nan
10054;nan
10055;nan
10057;nan
10058;nan
10059;nan
10060;nan
2171;nan
2186;nan
2184;nan
2187;jazz
3850;nan
10065;nan
10066;nan
10067;nan
10068;nan
10069;nan
2191;nan
10071;nan
10072;jazz fusion,jazz,cool jazz
6032;jazz fusion,acid jazz
9840;jazz fusion,acid jazz
10080;jazz fusion,acid jazz
9843;jazz fusion,acid jazz
9842;jazz fusion,acid jazz
9841;jazz fusion,acid jazz
9844;jazz fusion,acid jazz
10085;jazz fusion,acid jazz
10086;jazz fusion,acid jazz
9845;jazz fusion,acid jazz
10089;nan
10090;nan
10091;nan
10092;nan
10102;cool jazz
10109;cool jazz
375;nan
10131;nan
10132;nan
10133;nan
10134;nan
10148;nan
10149;nan
10150;nan
10152;nan
